PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
131323,2010-10-01 00:00:00,2011-09-30 00:00:00,Settled,,17356930,36671090
452110,2011-09-01 00:00:00,2012-08-31 00:00:00,Settled,25224645,102294083,999300
440072,2011-02-01 00:00:00,2012-01-31 00:00:00,Settled,52769789,175347192,267166682
241336,2010-10-01 00:00:00,2011-09-30 00:00:00,Settled,10776722,6019189,9898936
060023,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,258987564,435027837,288819111
072006,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,26934934,130057,
381322,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,,9174246,27463071
241354,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,,17621258,50402678
271331,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,6879175,1964815,5447916
312020,2011-03-01 00:00:00,2012-02-29 00:00:00,Reopened,40121039,168550941,774948
100009,2011-06-01 00:00:00,2012-05-31 00:00:00,Reopened,302502607,1434251756,444715249
451308,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,,5085266,16225664
390039,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,55716142,62549457,123073813
160040,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,26986955,30529540,57379091
290009,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,404312847,507332984,538226555
102016,2011-01-01 00:00:00,2011-04-30 00:00:00,Settled,3896826,21463210,
141351,2011-03-01 00:00:00,2012-02-29 00:00:00,Settled,,10561951,30733911
290001,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,400948287,1260400418,714396795
521345,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,24250535,14921442,33040996
490090,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,49564146,64071068,68688072
204007,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,26362666,27584524,632104
350019,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,268147666,285732179,537999974
050009,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,218114437,635661319,480232950
334021,2011-04-01 00:00:00,2012-03-31 00:00:00,Settled,42950733,413096,6714304
331311,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,,13600958,37408938
181316,2011-05-01 00:00:00,2011-09-06 00:00:00,Settled,,1513207,6383451
320011,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,39296555,46739325,69540024
171361,2010-10-01 00:00:00,2011-09-30 00:00:00,Settled,13700884,8676931,6630826
371319,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,,5022953,3568875
310016,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,131011579,708312628,290893465
190106,2011-04-01 00:00:00,2011-12-31 00:00:00,Reopened,9298661,16455006,24873921
230142,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,112268225,196980904,213525976
241375,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,11019210,8222539,9241705
230302,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,256050781,285340520,272437769
050761,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,215213368,1124515406,264649617
060076,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,37744342,28589572,59107577
360230,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,283823776,579719906,518258870
330027,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,325186541,540317015,166699339
442012,2011-08-01 00:00:00,2012-07-31 00:00:00,Settled,10807462,31622823,
100131,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,227185120,1239516087,385218051
440035,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,119908109,368735227,323444307
191314,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,14424582,6791358,9922461
450537,2011-06-01 00:00:00,2011-09-30 00:00:00,Reopened,36480463,52296429,60258322
050072,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,498082684,2507478,6590876
450165,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,31923062,53293893,141577991
454064,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,6803858,24440530,974570
520177,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,713021831,978194093,1015616290
150042,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,121539424,135215386,204814971
140133,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,96871412,236325972,154788192
490101,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,202392502,229288743,228028387
321307,2010-11-01 00:00:00,2011-06-30 00:00:00,Settled,14280670,12291441,8552209
140015,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,194734794,335078526,312974036
490112,2011-09-01 00:00:00,2012-08-31 00:00:00,Reopened,432733560,2141109782,1396277645
341321,2010-10-01 00:00:00,2011-09-30 00:00:00,Settled,8922373,10916734,991267
102022,2011-08-01 00:00:00,2012-07-31 00:00:00,Settled,17349722,36032351,5927
050126,2010-11-01 00:00:00,2011-10-31 00:00:00,Reopened,257315015,625640610,228626319
143027,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,57464751,73079069,15066137
070036,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,261142403,233272495,308402762
120019,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,61760958,73187591,68700199
294009,2011-06-01 00:00:00,2011-12-31 00:00:00,Settled,8716449,19712313,3101305
271309,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,,1429499,564674
184007,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,11656657,38854910,4204496
310050,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,264079872,696544143,482861608
262010,2011-09-01 00:00:00,2012-08-31 00:00:00,Settled,31433573,115627833,
330159,2011-01-01 00:00:00,2011-07-06 00:00:00,Reopened,65781524,73163827,46439640
330340,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,89300713,144223472,185453918
050767,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,142929377,501261,2504848
323029,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,4569681,6899280,
431321,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,13767954,15042912,8881833
120014,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,71337614,103877510,136552331
360025,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,165519004,203409762,298115849
150057,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,70381915,124179597,137696188
100183,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,77927987,352513613,150508719
140162,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,88829467,222885649,205134837
360113,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,74676620,145959898,137542630
140080,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,122294688,383123091,244966211
181320,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,,11802967,23175434
422004,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,23758112,57313917,128016
100126,2010-12-01 00:00:00,2011-11-30 00:00:00,Reopened,71357726,211961918,109393743
450856,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,25149550,64596364,34924467
310111,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,195095298,583502490,299988384
040014,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,102339059,214811891,241959637
050481,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,152395213,768680582,271338071
240213,2011-09-01 00:00:00,2012-08-31 00:00:00,Reopened,113252181,198558184,160470100
450379,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,43457184,96725474,99801492
371306,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,,5753217,8997600
450867,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,65761768,189866181,214503153
030062,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,87094139,89204114,198276099
261318,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled w/Audit,,6485784,26219722
010150,2011-02-01 00:00:00,2012-01-31 00:00:00,Reopened,18711674,54271036,65276479
450571,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,160784407,321377185,344189355
261326,2011-05-01 00:00:00,2011-12-31 00:00:00,Settled,,46908234,43210955
150172,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,9267161,7857893,33754893
140211,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,156301324,289633178,362205202
240038,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled w/Audit,359213198,976709210,452380804
250060,2010-10-01 00:00:00,2011-09-30 00:00:00,Settled,7587025,10745577,10828218
100117,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,92341405,220614846,211492158
013301,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,314907,137383859,33251786
330277,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,68535335,55345634,156153975
150163,2011-05-01 00:00:00,2012-04-30 00:00:00,Reopened,10979820,18314625,11969325
050124,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,71485346,192139757,133579366
194022,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,8886713,12044582,1352665
194044,2010-12-01 00:00:00,2011-11-30 00:00:00,Settled,8192165,18371761,2406020
390223,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,337715977,1088210984,715734440
511306,2010-10-01 00:00:00,2011-09-30 00:00:00,Settled,19816546,9569135,29700226
451374,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,,7102989,17569808
392039,2011-02-01 00:00:00,2012-01-31 00:00:00,Settled,32149886,100737575,
440067,2011-06-01 00:00:00,2012-05-31 00:00:00,Reopened,34597801,127919501,185398447
450389,2011-05-01 00:00:00,2012-04-30 00:00:00,Reopened,64911422,214266778,233625703
390041,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,121109810,108638486,112865451
310006,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,143620325,467149427,177506228
450469,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,99612112,272276813,137494393
450194,2010-11-01 00:00:00,2011-10-31 00:00:00,Settled,28201544,83703136,76754115
200040,2011-06-01 00:00:00,2012-05-31 00:00:00,Reopened,62255238,41583194,108304122
171378,2011-05-01 00:00:00,2012-04-30 00:00:00,Settled,,5757283,11079212
034023,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,10893503,3489306,8024529
673040,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,12597702,32352128,
330079,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,78899442,54733690,96880539
310081,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled w/Audit,155820354,680088097,331189625
520136,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,380520204,566110627,617122840
150059,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,96488556,132498833,156288102
531312,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,49740239,47572348,49397523
431312,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,,3116073,4531166
140185,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,225255415,476897204,406625623
450119,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,234790869,1439983786,579474842
450647,2011-06-01 00:00:00,2012-05-31 00:00:00,Reopened,435850752,2201720941,762822951
231316,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,,4602937,20724283
194096,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,3610483,8714624,532927
061313,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,,4063551,12387522
102013,2011-09-01 00:00:00,2012-08-31 00:00:00,Reopened,27205169,93854209,322497
450078,2011-04-01 00:00:00,2012-03-31 00:00:00,Reopened,5643221,4346652,3299396
443028,2011-06-01 00:00:00,2012-05-31 00:00:00,Reopened,20938126,60489709,
341303,2010-10-01 00:00:00,2011-09-30 00:00:00,Settled,12224774,4869070,23864774
010148,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,11813809,13772538,14181054
050076,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,416086555,3924796,4096738
010011,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,169389947,447575884,305161238
360077,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,277520637,641303351,594675344
420079,2011-04-01 00:00:00,2012-03-31 00:00:00,Reopened,251833726,1020912043,718024213
271336,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,,22064786,27820385
450002,2011-06-01 00:00:00,2012-05-31 00:00:00,Reopened,222883041,980322699,642193735
100223,2011-06-01 00:00:00,2012-05-31 00:00:00,Reopened,126946081,811275316,508800429
450779,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,115342355,281267321,167201272
500005,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,545682169,546947670,588333867
192016,2011-06-01 00:00:00,2012-05-31 00:00:00,Settled,9660625,30798895,
111329,2011-01-01 00:00:00,2011-12-31 00:00:00,As Submitted,,5963874,17089063
330222,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,181808315,226814989,371768998
404007,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,3449626,4809337,
360074,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,188571262,396783533,446739033
463025,2011-01-01 00:00:00,2011-12-31 00:00:00,As Submitted,12651753,18291831,2224471
034025,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,26281951,3485803,24445433
050174,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,282950703,1209068531,436221943
330002,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,87087794,143009642,47402220
210005,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,263706466,204238436,148940210
031314,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled w/Audit,,22397171,50648037
050231,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,371358109,1662372118,723146899
442007,2011-09-01 00:00:00,2012-08-31 00:00:00,Settled,14072070,46484656,
050618,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,18133908,5601017,29859436
170110,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,13893466,4892458,13237268
050320,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,408824923,664413666,273538112
450871,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,19629532,40246870,35502064
390028,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,324824001,895316380,645948265
271327,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,5849564,4331330,2842255
440144,2011-06-01 00:00:00,2012-05-31 00:00:00,Reopened,65775172,206179450,230772373
380002,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,110402110,287025375,35404292
050537,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,66548021,126821897,136818900
330119,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,536537015,1755203632,575825860
370089,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,54494327,64358081,86952831
290042,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,26621711,56337369,
150102,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,22056033,16710253,50234862
422006,2010-10-01 00:00:00,2011-09-30 00:00:00,Settled,10229337,32119519,
454107,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,14007079,44167250,14414180
151332,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,36994640,15160898,60588124
192006,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,10535334,35637364,27258
390150,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,37399822,38535779,59647252
350006,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,196636481,213494896,304617386
360218,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,123125001,93088929,238081512
030092,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,170971533,493256506,379341813
112010,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,15335465,67858277,
184008,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,12555866,44412209,5742118
040047,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,15460831,12540894,17752091
050740,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,88697847,305019607,120212614
162002,2011-05-01 00:00:00,2012-04-30 00:00:00,Settled,7123711,16560535,13854
340113,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,1030525526,1995543546,1341574136
141303,2011-05-01 00:00:00,2012-04-30 00:00:00,Settled,,3314740,22141170
400122,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,6009314,14860844,2327201
420056,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,12421841,4599989,18706359
050239,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,312850868,1382437640,488159727
100289,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,156929797,429654592,346549946
450347,2010-11-01 00:00:00,2011-10-31 00:00:00,Reopened,63048428,75874366,155092107
054009,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,65673708,71093425,12232472
330241,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,604321490,867630131,467934068
372022,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,16618630,83789547,49337
470024,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,55162085,29799490,84081631
230035,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,51317835,41148469,98753776
140209,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,257816117,520001616,564062687
070010,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,326635974,738179921,507292210
500012,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,103932813,309669182,185578002
341325,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,25365463,19019765,33090929
190008,2011-04-01 00:00:00,2012-03-31 00:00:00,Reopened,147185768,286260379,255361051
520087,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,269111855,368669238,363410263
010073,2010-10-01 00:00:00,2011-09-30 00:00:00,Settled,14544965,14338410,12109266
204006,2011-09-25 00:00:00,2012-09-29 00:00:00,Settled,37042900,42675974,21982161
050425,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,762673302,59841979,10937853
522007,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,19949614,46395571,448501
440153,2011-01-01 00:00:00,2011-09-30 00:00:00,Reopened,18288328,23670753,66638742
050335,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,148174362,309973081,308206007
370114,2010-10-01 00:00:00,2011-09-30 00:00:00,Settled w/Audit,399557225,798968253,494218832
354004,2010-10-01 00:00:00,2011-09-30 00:00:00,Settled,19080664,46809420,16337611
212007,2011-07-01 00:00:00,2012-07-31 00:00:00,Settled,47618937,37191989,10515373
450289,2011-03-01 00:00:00,2012-02-29 00:00:00,Reopened,927821304,985329971,1597295108
380040,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,57467768,47465504,71105581
052043,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,33053947,55255716,3791762
370065,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,23512292,20706154,35357647
100161,2011-06-01 00:00:00,2012-05-31 00:00:00,Reopened,111323748,452871322,296540155
380020,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,93495912,191619616,138108122
390122,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,27762018,14506445,34204499
050135,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,50614559,161134725,11623868
510008,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,110038554,116297421,131525443
050714,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,38119901,52092730,75799576
452066,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,10677040,19260452,
300019,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,131208118,73574813,241875580
142011,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,71767473,255513259,45133688
453065,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,19141873,39903838,19315387
190175,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,28963386,57256533,87783354
460021,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,239603445,325242223,267998464
180024,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,21800115,32717044,67272452
511311,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled w/Audit,16977510,5474318,19524193
250036,2010-10-01 00:00:00,2011-09-30 00:00:00,Settled,25265483,12810548,34009055
361311,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,,4089158,19749846
123300,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,,381936649,205911331
143025,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,34050237,69908533,14766335
450674,2011-03-01 00:00:00,2012-02-29 00:00:00,Reopened,151314226,804327870,124551121
174004,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,26135221,25789416,83302
010158,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,25315715,47087256,47255354
110230,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,87176035,117753053,125051967
231310,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,28246150,8196489,35013738
234041,2010-11-17 00:00:00,2011-09-30 00:00:00,Settled,63918085,28977748,7231
030126,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,44764286,133353698,76496007
360116,2011-01-01 00:00:00,2011-06-01 00:00:00,Reopened,10786263,8115448,22371932
140167,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,30032351,20721615,50751421
050760,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,253494731,1436606,3274866
332014,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,83670188,70218251,1927284
531316,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled w/Audit,,6727948,24441323
140166,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,97903218,199172045,213221819
510085,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,49387473,48367132,87987307
452028,2011-09-01 00:00:00,2012-08-31 00:00:00,Reopened,46533677,171703843,1797857
450586,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,9774858,6280319,11779213
380102,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,450577661,768295535,242167769
271343,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,,5707090,23590096
143028,2011-01-01 00:00:00,2011-12-31 00:00:00,As Submitted,17524433,29648726,4200779
370203,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,62058319,93704177,187712116
141324,2011-04-01 00:00:00,2012-03-31 00:00:00,Settled,,8152884,24219907
183028,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,8742552,14495764,1679015
460010,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,523096344,851797674,598253820
100057,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,161485466,392770310,347750690
521340,2011-01-01 00:00:00,2011-12-31 00:00:00,Reopened,,15640511,73975549
260023,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,115594021,188763561,111075699
223030,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,18078767,24499108,4881047
100177,2010-10-01 00:00:00,2011-09-30 00:00:00,Reopened,110065625,187403831,233908241
100038,2011-05-01 00:00:00,2012-04-30 00:00:00,Reopened,715942008,2004629921,1411390567
452046,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,23019826,111932150,
390168,2011-07-01 00:00:00,2012-06-30 00:00:00,Reopened,191549105,300061918,400843511
052038,2011-09-01 00:00:00,2012-08-31 00:00:00,Reopened,81983203,353661792,
052049,2010-11-01 00:00:00,2011-09-30 00:00:00,Reopened,36666913,138320913,25760781
111305,2011-07-01 00:00:00,2012-06-30 00:00:00,Settled,18354838,16538423,13026918
241375,2010-10-01 00:00:00,2011-06-30 00:00:00,Settled,10204085,7903342,7666698
224033,2011-01-01 00:00:00,2011-12-31 00:00:00,Settled,6973155,11583184,
