PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
490024,2021-10-01 00:00:00,2022-09-30 00:00:00,Amended,1046436656,2476997804,1735903794
420036,2022-07-01 00:00:00,2023-06-30 00:00:00,Amended,135244874,484661575,696220234
161380,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,,2365215,50126919
151320,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,,9282060,76450215
450162,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,83060321,34332028,305767024
230121,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,195913953,250694733,632845222
413025,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,9288911,21419095,
132002,2022-09-01 00:00:00,2023-08-31 00:00:00,Settled,18739116,38115022,
391303,2022-07-01 00:00:00,2023-06-30 00:00:00,As Submitted,43933621,16001505,80989509
010104,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,497825085,3942040886,3881725371
271305,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled w/Audit,,3428934,2311539
144009,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,31629087,64303280,9230130
450875,2022-01-01 00:00:00,2022-12-31 00:00:00,As Submitted,65690437,63413707,281301111
193090,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,8723571,27740407,2465
171336,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,,4227099,7684510
050006,2022-07-01 00:00:00,2023-06-30 00:00:00,As Submitted,309405765,698292574,929567612
260200,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,191852253,379142372,399497386
140191,2022-07-01 00:00:00,2023-06-30 00:00:00,Amended,333685515,490997870,1035096207
034033,2022-09-01 00:00:00,2023-08-31 00:00:00,Settled,12610408,32023500,
524018,2022-08-01 00:00:00,2023-07-31 00:00:00,Settled,203688450,369893712,86309280
460052,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,101485277,282473269,309660860
422006,2021-10-01 00:00:00,2022-09-30 00:00:00,Settled,12968248,34635702,
330386,2022-01-01 00:00:00,2022-12-31 00:00:00,As Submitted,90509169,183410820,261796112
241322,2022-01-01 00:00:00,2022-12-31 00:00:00,As Submitted,,6875287,48152939
670124,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,39122356,33019425,538293803
392027,2022-09-01 00:00:00,2023-08-31 00:00:00,Settled,50550714,284942241,1765046
242005,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,41523130,398709637,262583
193058,2022-06-01 00:00:00,2023-05-31 00:00:00,Settled,4749695,3841063,4424479
161348,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,,4391171,35966702
010149,2022-07-01 00:00:00,2023-06-30 00:00:00,As Submitted,178895966,360343401,270454678
220176,2022-02-01 00:00:00,2023-01-31 00:00:00,As Submitted,336213888,883249601,1193027134
220111,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,273361835,346504845,261479171
330215,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,103698405,110999702,249230372
230035,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,106370992,58788561,262498940
103033,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,18968766,32289435,
310041,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,433134410,1588764810,797008912
364056,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,8137552,11916424,
344029,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,3173132,2288519,
050124,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,195150434,467991059,481561433
114008,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,23801347,72786600,3003420
330221,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,300430696,483121216,377404027
451317,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,,3575007,31554161
100038,2022-05-01 00:00:00,2023-04-30 00:00:00,Amended,1301280906,4922188334,3455918806
670107,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,26345794,7820362,123584136
330136,2022-01-01 00:00:00,2022-12-31 00:00:00,Amended,566939873,269780742,742051340
100090,2021-10-01 00:00:00,2022-09-30 00:00:00,Settled,319244626,743408082,691529465
670116,2022-01-01 00:00:00,2022-12-31 00:00:00,As Submitted,132210364,101527456,333003247
151306,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,,9014658,81471154
400007,2022-01-01 00:00:00,2022-12-31 00:00:00,As Submitted,34292348,24325077,24349196
240006,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,158546939,49979968,249894300
060044,2021-11-01 00:00:00,2022-04-30 00:00:00,Settled,12511990,18426375,38935073
371328,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,,11364812,25941892
271327,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,10799464,3521193,4974572
171326,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,,4121801,15292368
250001,2022-07-01 00:00:00,2023-06-30 00:00:00,As Submitted,1004717738,1992421349,1981139587
254012,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,10249133,20820574,3690900
673048,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,23491052,57316287,
380082,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,106435818,102402288,186769627
230069,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,139197802,104507607,596223082
153047,2022-05-01 00:00:00,2023-04-30 00:00:00,Settled,16182697,17428366,
394040,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,17707185,44327800,
050197,2022-01-01 00:00:00,2022-12-31 00:00:00,As Submitted,268834255,630143785,716390826
410006,2021-10-01 00:00:00,2022-09-30 00:00:00,Settled,119291715,143267160,217129775
440029,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,218166171,258882400,658874393
390183,2022-07-01 00:00:00,2023-06-30 00:00:00,As Submitted,84344485,149100561,413016153
173025,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,16503805,31295292,1371
100267,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,61595869,391923234,520433140
320070,2021-10-01 00:00:00,2022-02-15 00:00:00,Settled,7884478,36,67573
110076,2022-09-01 00:00:00,2023-08-31 00:00:00,Amended,421885162,812465871,672711920
240075,2022-07-01 00:00:00,2023-06-30 00:00:00,As Submitted,204976337,135456815,383130059
451387,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,,35902531,191138383
450403,2022-09-01 00:00:00,2023-08-31 00:00:00,Amended,228178484,2017538039,848659315
430084,2021-10-01 00:00:00,2022-09-30 00:00:00,Settled,40855783,30640,415110
111337,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,,7480593,26556733
440152,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,449365199,1126815466,615263655
440053,2022-07-01 00:00:00,2023-06-30 00:00:00,As Submitted,413853597,1151140118,889733772
100249,2021-10-01 00:00:00,2022-09-30 00:00:00,Settled,102577263,571365637,619987985
140209,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,355183590,681819000,1056031462
050315,2022-07-01 00:00:00,2023-06-30 00:00:00,As Submitted,356999062,575849467,419182115
494023,2022-02-01 00:00:00,2023-01-31 00:00:00,Settled,37235352,131279490,41577128
320062,2021-10-01 00:00:00,2022-09-30 00:00:00,Settled,35551025,10764,324972
260104,2022-01-01 00:00:00,2022-12-31 00:00:00,As Submitted,489997919,805325609,898916071
150113,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,183474173,267064709,507162334
010022,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,24191727,14423042,78456049
452121,2022-02-01 00:00:00,2023-01-31 00:00:00,Settled,10588459,39556877,
431309,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,,2494964,5446758
372018,2022-09-01 00:00:00,2023-08-31 00:00:00,Settled,20239595,115907786,104350
050745,2022-09-01 00:00:00,2022-12-31 00:00:00,As Submitted,20805074,74727486,19080272
360155,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,360429279,513088545,905417468
330128,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,776814790,423078457,353736333
194100,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,8661899,12512500,8598150
460026,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,39480008,16259361,104150406
371327,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,,1148044,6646598
100028,2021-10-01 00:00:00,2022-09-30 00:00:00,As Submitted,132215131,228339294,384953691
340061,2022-07-01 00:00:00,2023-06-30 00:00:00,Amended,2459265982,2769647820,4461025883
241302,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,,1033778,11245238
050104,2022-01-01 00:00:00,2022-12-31 00:00:00,Amended,338273620,1387040833,378931636
390323,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,21236936,11882892,65320638
363039,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,14099038,30802388,
050224,2022-01-01 00:00:00,2022-12-31 00:00:00,As Submitted,1157288089,2202738299,2518741185
100007,2022-01-01 00:00:00,2022-12-31 00:00:00,Amended,4487277108,16051362760,11820825690
021306,2022-01-01 00:00:00,2022-12-31 00:00:00,As Submitted,55962887,32444069,63630212
230132,2022-07-01 00:00:00,2023-06-30 00:00:00,Amended,390178269,900708958,569848818
102022,2022-08-01 00:00:00,2023-07-31 00:00:00,Settled,24493680,178433054,476982
443027,2022-06-01 00:00:00,2023-05-31 00:00:00,Settled,16136838,36555181,
190259,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,46118074,40246012,115028128
171323,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,,1856796,3939463
223034,2021-10-01 00:00:00,2022-09-30 00:00:00,Settled,171730837,170189506,188489878
271325,2022-01-01 00:00:00,2022-12-31 00:00:00,As Submitted,42416823,12479796,45154107
010090,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,250017014,507729464,460025755
203025,2022-01-01 00:00:00,2022-12-31 00:00:00,Amended,28859778,50838795,3375966
140181,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,46725306,90689949,38252155
430027,2022-01-01 00:00:00,2022-12-31 00:00:00,As Submitted,815280990,1533955092,2041948876
371319,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,,6968753,8411627
180079,2021-10-01 00:00:00,2022-09-30 00:00:00,Amended,62584271,40971335,148346039
131304,2021-10-01 00:00:00,2022-09-30 00:00:00,Settled,11966985,3729425,6904314
110011,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,312998104,492766261,637162537
450369,2021-10-01 00:00:00,2022-09-30 00:00:00,As Submitted,34369375,13171018,64820001
390114,2022-07-01 00:00:00,2023-06-30 00:00:00,Amended,699217830,1200401531,4555469329
050017,2022-07-01 00:00:00,2023-06-30 00:00:00,As Submitted,564779907,2347382268,1105238988
330399,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,391562381,621590780,393076032
052047,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,39448229,386693452,10237589
370001,2022-07-01 00:00:00,2023-06-30 00:00:00,As Submitted,534431961,2494582814,1820740559
100142,2021-10-01 00:00:00,2022-09-30 00:00:00,Settled,63723546,32746211,143708399
510050,2021-10-01 00:00:00,2022-09-30 00:00:00,As Submitted,379932932,386018068,689672042
310096,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled w/Audit,157751288,479940626,344727644
520059,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,97728420,102198091,331820006
330013,2022-01-01 00:00:00,2022-12-31 00:00:00,Amended,1031314456,2149188003,1224760562
313025,2022-01-01 00:00:00,2022-12-31 00:00:00,As Submitted,210516512,504621645,187205611
470005,2021-10-01 00:00:00,2022-09-30 00:00:00,Settled,272591340,200001379,403970983
100008,2021-10-01 00:00:00,2022-09-30 00:00:00,Amended,1344283702,3339817213,3562181001
271314,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,,3456222,33392497
670041,2022-07-01 00:00:00,2023-06-30 00:00:00,As Submitted,218065219,1208329042,578393759
450237,2022-07-01 00:00:00,2023-06-30 00:00:00,Amended,545367979,1381088958,1646376178
514008,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,25115847,70024400,
150162,2022-01-01 00:00:00,2022-12-31 00:00:00,Amended,698360545,1565466308,1858827881
150065,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,138780355,78382283,364281794
454126,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,20690255,38118500,3544800
080007,2022-07-01 00:00:00,2023-06-30 00:00:00,As Submitted,515265194,571027164,1165906397
440017,2022-07-01 00:00:00,2023-06-30 00:00:00,As Submitted,324973993,1125484089,854643482
260074,2021-11-01 00:00:00,2022-10-31 00:00:00,Settled,41454928,112768113,179538026
140200,2022-07-01 00:00:00,2022-12-31 00:00:00,As Submitted,265366995,636269743,1069965184
050573,2022-07-01 00:00:00,2023-06-30 00:00:00,As Submitted,875759152,2315286396,2516835336
403026,2022-06-01 00:00:00,2023-05-31 00:00:00,Reopened,12535308,29685204,882975
050091,2022-01-01 00:00:00,2022-12-31 00:00:00,Amended,60961453,250266630,153532930
184004,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,57830133,53907968,
030107,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,37759691,102681892,126365642
451370,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,,30957114,49419413
141352,2022-04-26 00:00:00,2022-09-30 00:00:00,Settled,47935793,42661766,144738438
530025,2022-07-01 00:00:00,2023-06-30 00:00:00,As Submitted,89833559,47055407,173321761
220135,2021-10-01 00:00:00,2022-09-30 00:00:00,Settled,152975460,141097687,312135572
420066,2022-07-01 00:00:00,2022-12-30 00:00:00,As Submitted,8072547,3073258,13006176
220065,2021-10-01 00:00:00,2022-09-30 00:00:00,Settled,88228688,58896203,143541861
521351,2021-10-01 00:00:00,2022-09-30 00:00:00,As Submitted,,21769008,125807285
451347,2021-10-01 00:00:00,2022-09-30 00:00:00,Settled,,4255149,15637175
260191,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,157097862,242632361,442778280
424010,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,22252817,81656740,14126798
454109,2022-01-01 00:00:00,2022-12-31 00:00:00,Settled,27286019,115650540,27560238
050058,2022-01-01 00:00:00,2022-12-31 00:00:00,As Submitted,234264904,825829381,400575434
141344,2022-07-01 00:00:00,2023-06-30 00:00:00,Settled,,4236300,49403764
