PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
351300,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,12585688,4450593,10178119
100001,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled w/Audit,667967625,1764693954,1890303730
040072,2019-01-01 00:00:00,2019-12-31 00:00:00,Reopened,25344615,18999455,58922575
100109,2019-01-01 00:00:00,2019-12-31 00:00:00,Amended,191628105,542450378,629255038
052047,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,37049300,269934932,5826951
450079,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,179394405,384797105,348303126
491307,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,,7109922,57908168
670088,2019-06-01 00:00:00,2020-05-31 00:00:00,Reopened,186599335,275046859,576374780
390127,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,162318795,444314274,416408642
241335,2019-07-01 00:00:00,2020-06-30 00:00:00,Reopened,38014998,15269186,24596674
220062,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,41466636,53747769,21392883
390326,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,196526009,680242548,1131691602
194096,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,5381138,10708072,2136600
050441,2019-09-01 00:00:00,2020-08-31 00:00:00,As Submitted,3235026136,9109452527,11622581405
370180,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,126404671,139284,2143003
334020,2019-04-01 00:00:00,2020-03-31 00:00:00,Reopened,70969038,396096,2216984
330027,2019-01-01 00:00:00,2019-12-31 00:00:00,Reopened,423484113,926433425,338348853
190125,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,238755834,629977286,512219779
452107,2019-09-01 00:00:00,2020-08-31 00:00:00,Settled,13877422,108282860,
151310,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled w/Audit,,22619770,136724559
110115,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,376715279,1331481804,765998417
390117,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,33282064,18079904,110860008
370227,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,27244829,23082155,97020365
180017,2018-10-01 00:00:00,2019-09-30 00:00:00,Reopened,139779658,140577443,352211720
013025,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,34255391,63037906,697632
271330,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,,3654952,10905709
051326,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,,13905835,32903736
400098,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,34373838,46020533,33927392
154059,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,16286432,22881600,10230240
461333,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,,5166646,13061165
150058,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,448183676,962524709,723815073
241378,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,71339268,31059396,119371024
210001,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,282808331,207336888,159577931
131314,2018-12-01 00:00:00,2019-11-30 00:00:00,Settled,,3046498,18630870
190086,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,49722273,212470579,202512647
511322,2019-07-01 00:00:00,2019-12-31 00:00:00,Settled,19060614,11730019,35493545
161380,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,,4270352,35419113
344016,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,13483372,48215750,
670044,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,106197997,112698538,327965121
390044,2019-07-01 00:00:00,2020-06-30 00:00:00,Reopened,842664225,1593063719,1526970991
310051,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,597262356,1449425673,1541202415
450718,2019-03-01 00:00:00,2020-02-29 00:00:00,Settled,166873578,999704045,646353877
050283,2019-09-01 00:00:00,2020-08-31 00:00:00,Settled,272966541,774903140,699771986
461305,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,,1927873,1549331
111310,2018-10-01 00:00:00,2019-09-30 00:00:00,Reopened,,13695338,48130889
182003,2019-06-01 00:00:00,2020-05-31 00:00:00,Settled,16658920,81989489,111920
190079,2019-08-01 00:00:00,2020-07-31 00:00:00,Settled,54096965,35209465,102594344
452029,2019-09-01 00:00:00,2020-08-31 00:00:00,Settled,8187617,44969890,
183028,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,11035628,19742831,
500014,2019-01-01 00:00:00,2019-12-31 00:00:00,Reopened,645343473,1492040385,923398871
363034,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,27862546,56578763,1411
110036,2019-01-01 00:00:00,2019-12-31 00:00:00,Reopened,461931909,1906721921,1108758677
151302,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,,6265732,35757476
050697,2019-01-01 00:00:00,2019-12-31 00:00:00,Reopened,5604033,8851800,16590656
061324,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,,23820905,90693384
334048,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,56636185,191032133,1401
351333,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,,11316925,40725340
210064,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,77509138,90752960,3862608
310045,2019-01-01 00:00:00,2019-12-31 00:00:00,Reopened,453725687,1704683357,2560631411
300005,2018-10-01 00:00:00,2019-09-30 00:00:00,Reopened,152298188,161449124,257085661
181322,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,,3928693,34744145
190106,2019-04-01 00:00:00,2020-03-31 00:00:00,Reopened,14029723,21860279,38430092
141307,2019-05-01 00:00:00,2020-04-30 00:00:00,Settled w/Audit,,4274856,42574674
260057,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,50719253,36627968,117925840
374012,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,12834910,50775072,155255
290009,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,242431798,726831730,477980986
511309,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,,11295469,37307157
452028,2019-09-01 00:00:00,2020-08-31 00:00:00,Settled,50115611,227256139,7206173
192016,2019-06-01 00:00:00,2020-05-31 00:00:00,Settled,9666410,31502246,
104001,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,37308826,37433365,
341316,2018-10-01 00:00:00,2019-01-31 00:00:00,Settled,,1283280,8240647
370030,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,6799652,6958497,34052653
280111,2019-05-01 00:00:00,2020-04-30 00:00:00,Settled,74288852,42047282,102930175
340188,2018-10-01 00:00:00,2019-09-30 00:00:00,Reopened,40365966,28212060,138800146
051309,2019-07-01 00:00:00,2020-06-30 00:00:00,Reopened,14633989,3039459,10430782
260142,2019-05-01 00:00:00,2020-04-30 00:00:00,Reopened,44387905,29868188,86083174
230030,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,116452908,86847909,253435818
231307,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,,4366879,25712175
104007,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,80249262,79575422,598280
260020,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled w/Audit,963365579,1751497487,2197554067
510039,2019-01-01 00:00:00,2019-09-20 00:00:00,Reopened,47653801,48283178,87579595
373034,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,16450470,31304922,189
100299,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,94625375,539618908,446493097
201314,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,,19054812,112758522
430015,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,71130263,55195568,196154645
110189,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,30084619,47925613,168683034
450746,2018-10-01 00:00:00,2019-02-28 00:00:00,Settled,6818757,347092,35737611
372004,2019-09-01 00:00:00,2020-08-31 00:00:00,Settled,10575720,40845157,9149
450042,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,233979144,556203374,513851120
363036,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,13478452,33399137,
423025,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,24117059,50488945,
110104,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,77109983,91368443,167130290
330399,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,335112062,588912167,363490553
360082,2019-01-01 00:00:00,2019-12-31 00:00:00,Reopened,103129441,181905103,207505973
063301,2019-01-01 00:00:00,2019-12-31 00:00:00,Reopened,,1534233076,1409745424
190064,2019-07-01 00:00:00,2020-06-30 00:00:00,Amended,965757093,1620839932,2270066937
511306,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,36406191,12138514,73535389
524038,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,16377923,18254257,13451147
400109,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,132317220,203909446,68387828
271304,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,,2577933,2877243
180092,2019-05-01 00:00:00,2020-04-30 00:00:00,Settled,61332090,127480768,334641614
451391,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,,5209429,39971727
453052,2019-01-01 00:00:00,2019-07-31 00:00:00,Settled,8602548,15204719,1315233
241360,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,35662048,7196883,45247183
454083,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,18484648,21540110,14691943
390226,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,520530537,1518848326,1492727178
441314,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,,7162302,22974525
360155,2019-01-01 00:00:00,2019-12-31 00:00:00,Reopened,325412325,528519582,906744509
100256,2019-03-01 00:00:00,2020-02-29 00:00:00,Settled w/Audit,206149230,2314240220,919749178
350002,2019-07-01 00:00:00,2020-06-30 00:00:00,As Submitted,229459633,273290171,257023772
171372,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,,6668635,22187042
501320,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,,224641,8080011
370056,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,175272476,405583278,511779524
280077,2018-10-01 00:00:00,2019-12-31 00:00:00,Settled,119510088,130008398,252546924
220111,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,265771870,318134745,286581768
150010,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,121914076,185910537,353073365
140186,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,253768203,452641148,819041220
260119,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,169042195,800760381,890295872
161343,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,,13151492,72777177
041310,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,,12119719,41548179
171346,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,,3201973,12203627
171360,2019-04-01 00:00:00,2020-03-31 00:00:00,Reopened,,2660893,4638925
060118,2019-07-01 00:00:00,2020-06-30 00:00:00,Reopened,48191681,52496886,168692874
241344,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,40352118,13552368,55462679
281343,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,,1188250,8502283
010086,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,16526480,28104636,80131134
380061,2019-01-01 00:00:00,2019-12-31 00:00:00,Reopened,657710052,815053927,949186806
334052,2019-04-01 00:00:00,2020-03-31 00:00:00,Settled,69151832,443211,9726450
521310,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,,5829892,53546525
032000,2019-09-01 00:00:00,2020-08-31 00:00:00,Settled,6259642,21359311,
201301,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,,3952201,14201213
190204,2019-04-01 00:00:00,2020-03-31 00:00:00,Settled,84927344,215742405,275735358
110129,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,219036354,384259620,446267239
334045,2019-04-01 00:00:00,2020-03-31 00:00:00,Settled,44367821,209342,8670266
201312,2019-01-01 00:00:00,2019-09-30 00:00:00,Settled,,21288127,94772440
200008,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,191833440,153661032,308494963
334054,2019-04-01 00:00:00,2020-03-31 00:00:00,Settled,89443867,686079,4305508
431323,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,20609351,9179754,26167542
171343,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,,2714045,3929439
240020,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,67915727,59093521,132330434
450888,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,56769149,68739470,137541939
192029,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,7094712,20885287,
450155,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,24677818,7060544,29157682
174024,2019-04-12 00:00:00,2019-12-31 00:00:00,Settled,3755400,956550,
152012,2019-09-01 00:00:00,2020-08-31 00:00:00,Settled,17804454,76526231,341530
110006,2019-07-01 00:00:00,2020-06-30 00:00:00,Reopened,210920331,407551094,452241555
100281,2019-05-01 00:00:00,2020-04-30 00:00:00,Amended,497002752,1728326250,1924254959
220033,2018-10-01 00:00:00,2019-09-30 00:00:00,Reopened,342352881,327215387,593664651
100044,2018-10-01 00:00:00,2018-12-31 00:00:00,Settled,113489093,385564033,349176942
451393,2019-02-01 00:00:00,2019-12-31 00:00:00,Settled w/Audit,,3740756,49053530
114028,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,26996539,46103165,2995
110226,2019-09-01 00:00:00,2020-08-31 00:00:00,Settled,85803389,133650816,233180651
224028,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,9864533,9540342,174474
054130,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,11445589,37161474,1971754
450659,2019-08-01 00:00:00,2020-07-31 00:00:00,Settled,96693871,656721491,361795389
171310,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,,2431636,8205921
263033,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,1881168,6092250,
231316,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,,6690080,51904442
451363,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,,2256744,22086146
454141,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,13884528,35416000,2348849
500124,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,514105439,800248270,996706341
490050,2019-01-01 00:00:00,2019-12-31 00:00:00,As Submitted,420842923,774977871,702110414
051323,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,,7091784,21592764
231333,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled w/Audit,,19553033,99939544
431326,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,,5504558,31182549
394026,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,95096381,73567467,
112013,2019-04-01 00:00:00,2020-03-31 00:00:00,Settled,25632909,93848657,13153
673038,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,26967927,36979981,57390544
454118,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,6159925,3103339,5641402
263030,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,9723516,27012728,1350
151330,2019-01-01 00:00:00,2019-12-31 00:00:00,Reopened,53100186,24972887,71017156
050110,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,78511773,64800094,111796620
430090,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,68212079,129701336,242297944
390027,2019-07-01 00:00:00,2020-06-30 00:00:00,Reopened,925091036,5807049526,3464175322
370078,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,100205039,249080826,171311758
500039,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,504704606,1102137688,1424286785
390272,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,9948617,23076783,
104040,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled w/Audit,9783554,10357044,
501992,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,,764155,
470003,2018-10-01 00:00:00,2019-09-30 00:00:00,Reopened,941251219,927173831,1462438573
670106,2019-02-01 00:00:00,2020-01-31 00:00:00,Settled,58951268,302348256,260000878
190202,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,227031936,226581203,681113499
370171,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,79936697,96224,1243245
420011,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,19737216,13898949,71619841
010051,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,8460004,6929869,5619104
673065,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,17905021,38695945,
250031,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,89016709,555892972,400562341
171341,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,,9906679,37071856
101305,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,,1439563,10679879
420055,2018-10-01 00:00:00,2019-02-28 00:00:00,Settled,15125622,36142785,57832930
460021,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,445906149,652460736,724042038
351329,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,13093319,4870141,7929911
050704,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,100625112,426021191,69115950
030114,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,99849167,427956710,530889634
281306,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,,2109662,10627700
230015,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,47497895,26514485,146520938
140137,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,27002190,10308023,51829844
673048,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,20437918,36971551,
490032,2019-07-01 00:00:00,2020-06-30 00:00:00,As Submitted,1534243795,3704330287,2494663866
070012,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,79788386,97646112,126803937
250061,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,23507984,16951479,20237731
351323,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,,2558813,6312581
151326,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,,8040804,64682406
200031,2019-01-01 00:00:00,2019-12-31 00:00:00,Settled,43442412,30373089,93252931
360137,2019-01-01 00:00:00,2019-12-31 00:00:00,Reopened,1356809618,2753556172,2959562446
100002,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled w/Audit,315241695,1362633794,836266061
050107,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled,497510895,1197825050,1201501858
360059,2019-01-01 00:00:00,2019-12-31 00:00:00,Reopened,825532915,1029182416,1874141364
290056,2018-11-01 00:00:00,2019-10-31 00:00:00,Settled,25747561,75808666,95687
250001,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled w/Audit,899720995,1808878423,1844458841
250099,2018-10-01 00:00:00,2019-09-30 00:00:00,Settled,83849735,124337802,176602400
100080,2019-07-01 00:00:00,2020-06-30 00:00:00,Settled w/Audit,476650934,3628291256,1975091462
300017,2019-08-01 00:00:00,2020-07-31 00:00:00,Settled,99778353,235528235,408048873
030036,2019-02-01 00:00:00,2019-12-31 00:00:00,Settled,467518638,2014709936,1292078903
