PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
010090,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,191343715,421397715,386376926
450085,2013-10-01 00:00:00,2014-01-31 00:00:00,Reopened,7808977,3555516,10940228
103028,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,35917846,61070388,10894881
521335,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,,23756488,59889933
442014,2013-12-01 00:00:00,2014-11-30 00:00:00,Settled,17757055,70149902,
051308,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,4411361,2655507,1240141
050070,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,190390731,1360451,2519935
390256,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,862179038,1739127645,1633147155
500139,2014-05-01 00:00:00,2015-04-30 00:00:00,Reopened,82900656,237844281,204857925
360058,2014-04-01 00:00:00,2015-03-31 00:00:00,Reopened,39910454,24253673,66454752
440111,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,85740970,96821082,131964302
450797,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,12211679,8030023,46261773
431319,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,,4001965,4897650
200050,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,62348756,39397445,94453763
034030,2014-05-16 00:00:00,2014-08-31 00:00:00,Settled,2811288,8624725,438500
451340,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,,546949,2366299
171345,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,5916620,27390168
521348,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,,26329414,65196621
050113,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,213963561,133750841,282197764
390325,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,62751399,51874827,107307867
360354,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,192262531,322822307,440910679
170006,2014-04-01 00:00:00,2015-03-31 00:00:00,Reopened,59574518,76657156,159362807
191315,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,25375178,21867860,31650576
171384,2013-12-16 00:00:00,2014-12-31 00:00:00,Reopened,44180446,39024149,70542768
230069,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,68903209,55659124,243144505
110229,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,140807865,298259624,425082177
200034,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,110613103,133359247,213664469
380082,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,64641462,51849488,123066283
521311,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,,4343735,20432247
390290,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,329515133,2366871844,920571906
161377,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,,8609059,41830369
261328,2014-04-01 00:00:00,2015-03-31 00:00:00,Settled w/Audit,,4090554,14216476
301309,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled w/Audit,,19816104,88771234
010164,2014-08-01 00:00:00,2015-07-31 00:00:00,Settled,53993082,111853027,179130459
110075,2013-10-01 00:00:00,2014-09-30 00:00:00,Reopened,102379600,276975690,484140613
500053,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,135504196,142854764,241607114
452078,2014-04-01 00:00:00,2015-03-31 00:00:00,Reopened,21900903,63223988,
374021,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,12531142,16981449,1138869
050744,2014-04-01 00:00:00,2015-03-31 00:00:00,Reopened,98093260,148395664,61477635
421302,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,,2243496,18118851
170040,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,942322456,2329678821,2724040101
014017,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,12105096,7037033,
330084,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,58215599,42763634,107655049
062015,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,18069997,58210562,
010101,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,32579089,50378287,99831761
330273,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,137989727,221183142,233337449
100072,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,111040160,288828211,263668550
012011,2014-02-01 00:00:00,2015-01-31 00:00:00,Settled,8955238,31761588,5089
430013,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,58834427,70566883,125797318
010016,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,137781938,501027413,358167829
141322,2013-10-01 00:00:00,2014-09-30 00:00:00,Reopened,,18268147,70925591
100281,2014-05-01 00:00:00,2015-04-30 00:00:00,Reopened,366405073,1319593222,1125651893
362028,2014-04-01 00:00:00,2015-03-31 00:00:00,Settled,17872526,102813400,33154
110100,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,12024158,5454356,15994342
100045,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,104815862,271296534,257400402
451317,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,,2000083,18384199
441309,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,5538035,29886465
144016,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,38818084,437560,
140063,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,90799203,149499847,235812199
240022,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,38102022,20695320,53037394
231320,2014-01-01 00:00:00,2014-06-30 00:00:00,Reopened,,1133040,17366801
330261,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,178114261,311657178,319231619
480001,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled w/Audit,,78747053,51390013
460052,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,73714905,153917507,130452966
450856,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,25265608,56641654,29104556
262011,2014-09-01 00:00:00,2015-08-31 00:00:00,Reopened,31982545,97690047,
110146,2014-05-01 00:00:00,2015-04-30 00:00:00,Settled,36970289,32528565,72859992
360170,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,64131593,43318714,126731850
240187,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,74810523,52065804,89920080
670075,2014-01-01 00:00:00,2014-06-30 00:00:00,Reopened,39139415,59869408,66781292
390063,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,293400767,1369343000,767492436
051307,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,7487968,2735075,10922106
260207,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,31376347,10319600,97753137
452015,2014-09-01 00:00:00,2015-08-31 00:00:00,Settled,24469817,84609744,1270167
120011,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,327491705,3279105,9272661
050737,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,241322686,1316382366,383059595
263030,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,9293053,23884876,
151309,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,9149470,53257900
520194,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,30446286,52384155,74089131
390139,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,252516525,818764485,481891636
330061,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,167326903,307704775,264500066
234040,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,9571993,24535648,
371320,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,,4284627,17730725
040010,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,162468491,283402426,451042001
010021,2013-10-01 00:00:00,2014-09-30 00:00:00,Reopened,25816474,28275377,58301674
131327,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,,22238153,49388924
390030,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,80293530,76217097,133371105
271325,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,29454287,15105972,33679809
510008,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,134634785,148189691,196356615
241302,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled w/Audit,,938970,7538370
161328,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,3496167,23198124
372012,2014-06-01 00:00:00,2015-05-31 00:00:00,Settled,6789023,17979108,3311
330044,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,230992068,313920086,366389984
670085,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,69323995,128375501,117877368
054087,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,21667991,54956010,3517700
050423,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,20653094,32432768,57102680
364042,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,3576591,9546320,1945829
192010,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,45196624,138158991,5797000
100099,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,51226344,252456261,222521210
010097,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,11937872,6060069,21510262
110002,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,54888208,81695145,142471179
010058,2013-10-01 00:00:00,2014-09-30 00:00:00,Reopened,15538713,14818939,12035570
101300,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,,26430060,56433853
420023,2014-09-01 00:00:00,2015-08-31 00:00:00,Settled,396673383,1139375905,1389978008
180141,2014-01-01 00:00:00,2014-06-30 00:00:00,Reopened,172888057,676136109,548975688
360192,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,121205152,237213386,285032939
050043,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,259142847,919673168,475038516
024002,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,32843505,31235477,
220119,2013-10-01 00:00:00,2014-09-30 00:00:00,Reopened,173214735,215097499,401423292
500148,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,146742455,111153226,186871108
430015,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,53112083,39053755,103204220
230077,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,186517785,309489073,345870841
060118,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,40737111,48663720,91209183
451365,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,39281018,158083502
440173,2014-09-01 00:00:00,2015-08-31 00:00:00,Settled,240063239,575378491,374319747
301304,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,47030912,26940627,63611021
382004,2014-02-01 00:00:00,2015-01-31 00:00:00,Settled,27937736,85591935,
400022,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,65163527,82560575,35789938
244017,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,4645602,22675,
111316,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,11699289,6456064,14382620
430008,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,42462969,26807960,62969656
320004,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,89721320,140422366,242390561
161365,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled w/Audit,,14197167,51467979
050139,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,498744391,6463092,6747767
030123,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,110836608,310347268,220011238
084004,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,13710780,28713720,5828755
410009,2013-10-01 00:00:00,2014-09-30 00:00:00,Reopened,270509758,471810240,407309776
490114,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,52407333,51414455,210123295
151330,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,38827384,29858852,56462755
452019,2014-09-01 00:00:00,2015-08-31 00:00:00,Settled,15950667,56360052,165172
332016,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,144003526,144003526,
271309,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,1432693,580677
454081,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,21413606,58537540,5177770
241361,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled w/Audit,,12560181,31288851
260078,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,88676580,96801204,208360249
233300,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,,393413895,407047340
254009,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,8232262,8817870,
103043,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,14958008,22665021,40757
500079,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,353111509,858595708,692706699
050103,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,309507885,1377869364,614949181
190054,2013-10-01 00:00:00,2014-09-30 00:00:00,Reopened,48111614,130863905,193784175
330162,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,221981029,248124325,321135945
370013,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled w/Audit,332558933,625927059,785075068
334049,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,27278046,44006035,3198575
043300,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,499037624,271926962
171362,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,,14913944,32300203
150168,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,45936116,207935280,161653396
670090,2013-12-18 00:00:00,2014-12-31 00:00:00,Settled,11078363,3545932,28485078
390153,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,219326819,745010499,483665359
351303,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,9677295,4861921,5950837
241339,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,12204194,5762035,10124682
321300,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,8433282,20049953
320033,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,29484994,20695014,76354328
031309,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,,7420922,20360780
252009,2014-09-01 00:00:00,2015-08-31 00:00:00,Settled,13281468,60863726,
044011,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,46834067,59283160,2394
301311,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,22076637,61254149
260119,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,147136315,541210735,535623655
450292,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,32108816,52328997,92638842
150179,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,16825589,29174737,11740443
070021,2013-10-01 00:00:00,2014-09-30 00:00:00,Reopened,82410478,55480311,135081683
501335,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,49852177,101399330
271308,2014-05-01 00:00:00,2015-04-30 00:00:00,Settled,,2409547,2580102
670062,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,23150607,3113651,111040300
521340,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,,16643517,89185081
201314,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,21925048,77615454
140176,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,104689944,126357587,223553097
381316,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,,25494318,60548430
243300,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,,221357623,181769971
190036,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,899791697,1797684243,1754382465
120004,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,48335471,61035723,51231335
404008,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,2805232,3953402,
054125,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,9653451,6981890,
250104,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,130165399,248182148,247813963
054130,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,5637248,7216160,2975875
450702,2014-01-01 00:00:00,2014-09-30 00:00:00,Reopened,94556864,404835155,466547303
262001,2014-07-01 00:00:00,2014-10-31 00:00:00,Settled,9430704,6764668,4205372
330057,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,438404488,900532283,756423626
040078,2014-09-01 00:00:00,2015-08-31 00:00:00,Reopened,74407831,444966763,399532496
150088,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,164584569,201387248,405981579
010095,2013-10-01 00:00:00,2014-09-30 00:00:00,Reopened,7894879,3174292,11172726
451313,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,,702605,5500487
232023,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,12924699,37437267,
230304,2014-03-17 00:00:00,2014-10-19 00:00:00,Settled,867111,191858,
050663,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,67878372,392040000,35049112
260191,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,94926550,115989252,185843614
440132,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,55070488,74437537,149823624
151332,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,,17827218,74015354
131325,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,72170367,54673849,113505607
161360,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,8631889,29158072
500077,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,153283983,287315930,306673374
051306,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,2972130,24651141
280013,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,691986243,1412471031,1038233618
014018,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,3047133,4899188,
140252,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,381861417,686179790,883347604
371312,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,,7822713,50675188
224039,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,18092366,31949875,1111390
150101,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,37201991,32355083,88302348
030071,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,60679612,213883,1279080
102021,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,16452196,63303463,
194044,2013-12-01 00:00:00,2014-11-30 00:00:00,Settled,10067638,21556880,
451303,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,,6945237,26963659
462004,2014-02-01 00:00:00,2015-01-31 00:00:00,Settled,18683241,74458928,
200018,2014-09-28 00:00:00,2015-09-26 00:00:00,Settled,93821601,65781776,142903900
100124,2014-06-01 00:00:00,2015-05-31 00:00:00,Reopened,46436272,137759051,269577785
390226,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,431020821,1225032336,950664295
171377,2014-04-01 00:00:00,2015-03-31 00:00:00,Reopened,,4362519,8325787
521330,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,,17121327,35833690
161376,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,36080000,10313761,47836725
103032,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,20523050,36944849,
450730,2014-04-01 00:00:00,2014-09-30 00:00:00,Reopened,58822910,102632757,91041536
050496,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,368839704,1393226568,788084922
230053,2014-01-01 00:00:00,2014-12-31 00:00:00,Amended,1123671946,1332865222,1481205291
300019,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,140738103,91077908,293359477
110111,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,14225388,9891974,36135742
340090,2014-02-01 00:00:00,2014-06-30 00:00:00,Settled,60972122,95564864,159319547
190046,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,224114379,666493458,573682484
370156,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,11537313,6467854,25035785
361300,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,,5128506,27460293
041328,2014-04-01 00:00:00,2015-03-31 00:00:00,Settled,,7523029,19377064
171320,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,,3779279,8093246
140124,2013-12-01 00:00:00,2014-11-30 00:00:00,Reopened,700703516,586036444,582116241
244015,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,5163441,30792,
020008,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled w/Audit,64768743,55954079,62478148
170020,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,95380964,180943326,155994967
040062,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,223177310,419728549,311669753
670059,2014-01-01 00:00:00,2014-06-30 00:00:00,Settled,18570837,23465894,46148657
380020,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,111738907,245889036,217161577
103036,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,18395055,38147372,3136134
260227,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,10287005,2154330,40723314
390070,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,65463543,258294490,143283938
670061,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,35136453,64118742,84261146
092003,2014-01-01 00:00:00,2014-12-17 00:00:00,As Submitted,29222103,64564816,111255
100276,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,145827776,316698680,304080003
241363,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,,15308143,35401030
450675,2014-06-01 00:00:00,2015-05-31 00:00:00,Reopened,184473887,1216761531,503575892
214012,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,15432366,1739513,
450596,2013-12-01 00:00:00,2014-11-30 00:00:00,Reopened,56206293,202208853,325384162
531308,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,8388486,13237984
140143,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,57750372,50861683,113097263
181310,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,,9816763,39279085
450184,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,1049356747,2289566015,2267777394
050735,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,106577918,497533609,300247706
312014,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,34408023,42028708,568403
500008,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,811393895,1178383034,918798913
510023,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,112978887,127459020,237434849
450864,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,60511881,126048895,326089999
320084,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,24738990,12992508,49384174
050394,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,253229113,731114494,624466102
190014,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,34561337,90818734,146196863
010113,2014-04-01 00:00:00,2015-03-31 00:00:00,Reopened,310127192,731017352,351959805
250069,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,107456218,226766878,175840804
290046,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,196326924,1387970725,478676768
440012,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,192465147,415361449,472596910
064003,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,28864374,27817328,480466
161371,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,17628204,53812244
450605,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,12808186,22351104,45384464
111313,2013-10-01 00:00:00,2014-09-30 00:00:00,Reopened,,4958174,20299313
410010,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,360059281,455834606,427291840
362038,2014-03-01 00:00:00,2015-02-28 00:00:00,Settled,12372370,35545039,3273
050283,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,220143564,656892487,461533211
241331,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,1917147,14388822
230133,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,62743272,38144486,96187190
183026,2014-09-01 00:00:00,2015-04-30 00:00:00,Settled,38182706,60107160,7436714
141351,2014-03-01 00:00:00,2015-02-28 00:00:00,Settled,,12173371,44647092
420005,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,32789764,67517842,106300026
271326,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,,2297974,10069738
281361,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,,5716809,18044885
140088,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,1177089067,2828756367,2311006325
453042,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,16123170,27581457,2107518
390058,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,99970903,161010046,402081148
261320,2013-10-01 00:00:00,2014-09-30 00:00:00,Reopened,,29618578,73641195
050169,2013-10-01 00:00:00,2014-09-30 00:00:00,Settled,428116691,1799022213,1485086110
460010,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,603317027,1013240255,767805112
453048,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,13866007,16122058,1674719
140002,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,105367702,166019178,252091655
430012,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,72175525,117161474,94339950
500025,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,319882805,1005050249,514906134
074011,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,42354122,27798,3045946
314020,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,47660939,58441253,60664
110184,2014-07-01 00:00:00,2015-06-30 00:00:00,Settled,112658082,251761052,337017566
451371,2014-07-01 00:00:00,2015-06-30 00:00:00,Reopened,,18077042,59673193
100252,2014-05-01 00:00:00,2015-04-30 00:00:00,Reopened,55636138,267107646,201275093
332022,2014-01-01 00:00:00,2014-12-31 00:00:00,Settled,95390731,156102082,8698591
190060,2014-01-01 00:00:00,2014-12-31 00:00:00,Reopened,213062835,403647160,486626089
