PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
110031,2016-04-01 00:00:00,2016-06-30 00:00:00,Settled,30390264,105679348,92078254
452018,2016-04-01 00:00:00,2017-03-31 00:00:00,Settled,8925166,19735320,182
454136,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,8837600,16369901,1235380
380050,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,180323429,229437704,303692482
271339,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,,6912,197520
460001,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,381758751,701484408,452743310
440148,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,14806318,8218247,32836821
220171,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,821332030,626469240,1273005825
140180,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,262249184,751752742,531088768
050236,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,127916009,390733024,236017178
020027,2015-10-01 00:00:00,2015-11-04 00:00:00,Settled,4027219,4280,85690
150133,2016-03-01 00:00:00,2017-02-28 00:00:00,Reopened,59469318,178296111,324485134
240141,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,59209644,43816687,114940564
452060,2016-08-01 00:00:00,2017-07-31 00:00:00,Settled,22961543,227338565,31519
454114,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,13918220,38649691,3863552
281306,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,,3343953,6817188
112003,2016-04-01 00:00:00,2017-03-31 00:00:00,Settled,155142871,263605754,148200964
390150,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,23752741,18782552,44450864
140089,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,53675512,32975151,124552503
241345,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,,4173916,24188053
250128,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,32479052,45344866,83469585
114008,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,24477926,58882960,2753125
452073,2016-06-28 00:00:00,2017-05-31 00:00:00,Settled,14246523,63582855,
450659,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,73740555,309377836,231832434
262015,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,10974484,33658628,
110107,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,538543251,1310013929,1055819934
400124,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,83074186,70145951,49356884
100025,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled w/Audit,551541422,1068435936,1331560907
240063,2016-09-01 00:00:00,2017-08-31 00:00:00,Reopened,268617019,530342887,276850013
281325,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,,1464414,8192564
534004,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,16270219,63374500,650734
110142,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,11890065,8537616,35635192
150044,2016-01-01 00:00:00,2016-09-30 00:00:00,Reopened,200912187,329468208,449214616
431338,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,14008909,8084169,15706046
360011,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled w/Audit,174175711,198698863,346472242
161366,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,,14770585,58564083
421303,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,,14396932,20284455
362024,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,16533641,69807695,
250061,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,21459222,15386328,12819364
212002,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,21874097,21874097,3
370153,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,9012922,9303568,13980556
150166,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,35216994,114846010,48223438
133027,2016-06-01 00:00:00,2017-05-31 00:00:00,Settled,10182736,16435414,
140228,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,342924844,886018046,1203010239
220073,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,115226015,58113922,138054602
100244,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,198280435,638103818,431286227
152020,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,35916096,120341493,15126
230096,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,39965562,16567368,79584995
450235,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,28640260,8105428,36183713
450119,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,303517078,2020468638,1314111059
110086,2016-09-01 00:00:00,2017-08-31 00:00:00,Settled,19178591,10441810,28961242
064009,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,16380524,44023800,1792365
334012,2016-04-01 00:00:00,2017-03-31 00:00:00,Settled,47633682,336515,4389444
390321,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,101918751,58866869,358747453
232019,2016-06-01 00:00:00,2017-05-31 00:00:00,Settled,42920047,440878200,
131317,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,,5217395,16801935
390201,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled w/Audit,203958777,397172605,615380443
050334,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,320974373,911342051,569019337
464009,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,65449816,92855059,21812968
370047,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,119157519,189968805,293672985
361991,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,,2228310,
370025,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,115352276,255485568,212181926
350011,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,733077212,993680558,1214589754
340004,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,207188566,426747121,363764945
510086,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,23839464,16018845,22455814
050289,2016-07-01 00:00:00,2017-06-30 00:00:00,As Submitted,253164429,1051305614,447773498
141350,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,,23679585,89779160
410004,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,148761052,198860560,294965692
282002,2016-02-01 00:00:00,2017-01-31 00:00:00,Settled,9395271,23809915,
030036,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,446668470,1910199792,1243550168
290056,2015-11-17 00:00:00,2016-10-31 00:00:00,Settled,24529565,142318928,
210001,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,263820468,194852797,192067253
171324,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,,3165578,4808198
330028,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,271316756,603648284,362303589
360153,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,17107077,13590569,31558830
200019,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,224150699,154466000,337466434
670114,2016-02-26 00:00:00,2016-12-31 00:00:00,Settled,4833653,1568991,2854703
321304,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,,4963092,10964440
191320,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,,2844073,4641019
171329,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,,1564054,2818388
451341,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,,1377532,6126153
341304,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,,6039798,32666227
210062,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,217013865,161805848,108625518
161360,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,,8989827,32182423
452097,2016-08-01 00:00:00,2017-07-31 00:00:00,Settled,26500563,194036064,21888
670054,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,31816081,148134129,77657441
450243,2016-09-01 00:00:00,2017-08-31 00:00:00,Reopened,4442557,988605,5018616
161338,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,13322740,4992762,20111636
454064,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,10519784,36201497,700015
463301,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,,499900753,231647914
150183,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,26196973,56702392,75982444
150069,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,70896373,91259813,177988733
450563,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,199259759,508933695,267897152
220008,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,148148984,101022664,198392064
450670,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,153274619,567590551,481558062
200039,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,337418414,313191889,514111834
010168,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,41910787,98302769,54693354
271331,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,,2216658,4091232
531313,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,,20642256,24824610
010039,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,807987759,2469931915,2281735602
201312,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,,29635525,100575712
144016,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,36553723,441390,
451329,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,,1080699,3104993
271305,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled w/Audit,,2132702,1318840
280023,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,138365453,194558864,214326290
110034,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,611243928,1209048782,1192960109
393054,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,18854388,47457010,
361313,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,,4065906,55218051
210035,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,105762783,75224728,73705494
520045,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,168325226,172873350,206567439
180046,2016-06-01 00:00:00,2017-05-31 00:00:00,Settled,20195723,54154546,72432609
130014,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,76359497,175707773,217511990
100154,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,478652850,1056384297,900559975
240022,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,40703412,18320290,59461929
230022,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,56076869,47350872,136835241
140150,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,820775322,1171681287,1315259297
390219,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,121851179,127367683,252825785
073025,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,38323479,44507678,74835826
421304,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,,3604743,16084217
040114,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,416948640,1198109169,677169304
490141,2016-05-01 00:00:00,2017-04-30 00:00:00,Reopened,88492753,201225043,225049673
241315,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,,2238944,17908156
504004,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,89676757,92007715,34720
330193,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,209401029,386355681,183571275
264020,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,13526651,19893972,
281305,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,,1506815,11710352
060034,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,368284774,2055162246,1294506858
033039,2016-03-03 00:00:00,2016-12-31 00:00:00,Settled,9635446,19138758,1293111
170017,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,44333476,42582673,113825866
120006,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,125024577,254989655,175535410
160117,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,99230220,108936987,175767929
510012,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,49727805,45565853,117363651
450236,2015-10-01 00:00:00,2016-07-11 00:00:00,Settled,39731756,32400744,55765305
360145,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,201459216,264593910,415005696
334049,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,28370600,43427634,3195405
241313,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,,1000543,11431625
050075,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,884004457,1251207725,1061808190
281338,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,,3494797,18958108
281333,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,,3072535,5423046
010045,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,25159067,27489230,51390420
330106,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,1396844406,4651898260,2200520834
010001,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,248917319,797455884,719901053
530011,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,59055619,39640538,91702241
450340,2016-09-01 00:00:00,2017-08-31 00:00:00,Settled,88489230,322539346,422156947
451317,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,,1811570,22318380
100018,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,413972995,1100425054,876389516
140046,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,141316103,259812865,233768145
110101,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,18073271,17794869,21083364
110018,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,83067581,139820879,228683296
054032,2016-02-01 00:00:00,2017-01-31 00:00:00,Settled,16698650,55378946,8678400
360179,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,528021941,942902809,1151375377
420018,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,641701197,1742946560,976191579
361314,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,,7819744,73073359
454138,2016-03-09 00:00:00,2016-04-30 00:00:00,Settled,972135,608687,
140110,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,77136938,88920645,239298831
190065,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,293393182,455879304,464591808
180138,2016-09-01 00:00:00,2017-08-31 00:00:00,Settled,86805341,75716799,566849287
234038,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,21797735,53526462,
050146,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,,1509936328,1681392053
351302,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled w/Audit,14824734,3980161,11863898
670079,2016-04-01 00:00:00,2016-08-31 00:00:00,Settled,43704541,92442067,56012417
070025,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,856067526,1684291484,981309280
192041,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,4174316,7413497,
180021,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,19658684,18062661,38163199
360044,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,54109163,29683043,111690206
182005,2016-02-01 00:00:00,2017-01-31 00:00:00,Settled,7750223,18276715,5546
050424,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,283864872,1055846019,561094924
372007,2016-09-01 00:00:00,2017-08-31 00:00:00,Reopened,13386674,44693233,
050548,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,127270012,124449934,476382
340001,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,414939000,925957670,1150432804
261319,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,,15909699,70293645
371307,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,,1644201,2447406
440002,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,538240992,1012478991,1072990205
341314,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,,4890889,24549968
390198,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,40943032,70934495,64299863
250085,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,16672289,17729191,29735882
070008,2015-12-31 00:00:00,2016-09-30 00:00:00,Reopened,48854864,41537380,81799777
450213,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,798354971,1453168700,1140921448
310014,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,696908771,2244984323,1499316846
190099,2016-01-01 00:00:00,2016-08-31 00:00:00,Settled,8844183,29264531,16876353
250049,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,4371126,8236834,993621
010128,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,11474024,5851528,21450771
451323,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled,,11180745,35205470
301302,2015-10-01 00:00:00,2016-09-30 00:00:00,Settled w/Audit,,30381078,95307691
501315,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,,6811612,17947162
260077,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,392050155,671182883,549618791
100276,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,157126542,344259482,320271976
450565,2015-10-01 00:00:00,2016-09-30 00:00:00,Reopened,38597633,36179924,77942573
370030,2016-09-03 00:00:00,2016-12-31 00:00:00,Settled,2220976,1367629,5316599
263303,2016-07-01 00:00:00,2017-06-30 00:00:00,Settled,,32393241,2340485
120011,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,368602245,2855022,8292811
440059,2016-07-01 00:00:00,2017-06-30 00:00:00,Reopened,220839945,278352263,345880623
190177,2016-01-01 00:00:00,2016-12-31 00:00:00,Settled,94806863,473172963,349498181
050072,2016-01-01 00:00:00,2016-12-31 00:00:00,Reopened,527739672,644361984,769226987
