PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
100324,2015-01-26 00:00:00,2015-08-31 00:00:00,Settled,4259309,4022274,
100102,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,41427328,101009835,127465281
131301,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,11848053,4284706,11549828
113300,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,,933791150,436518291
400087,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,43001472,54052316,22324775
250096,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,40310281,142333067,170953415
450828,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,45064162,116960045,182312293
050510,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,193878800,220539109,251734054
390183,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,44218059,77266995,159234271
351315,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,4247537,10915498
380033,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,98815206,91399127,127721652
381313,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,,13168790,39311559
360354,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,207968353,374733014,512688916
241347,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,19522215,10576471,16637678
171374,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,12796577,5825436,12004381
351325,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,10541337,4559732,3915997
171358,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,,5131812,8465920
131303,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,9517265,4444191,8900472
512003,2014-11-01 00:00:00,2015-10-31 00:00:00,Settled,10926069,51952335,1312
390312,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,173779428,137595254,557197404
032006,2015-06-01 00:00:00,2016-05-31 00:00:00,Settled,21019647,82951273,
100177,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,109874113,235069450,288369158
030113,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,41502438,37428,344553
041320,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,2636552,13805490
500008,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,882754391,1304661247,1019558794
450051,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,353171636,838799936,649145103
271324,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,12499870,4723753,10523514
451310,2014-10-01 00:00:00,2015-09-30 00:00:00,Reopened,,1391499,8122108
260119,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,149968817,557352524,604412588
230174,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,54463342,29547887,114248109
061302,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,,24345383,46751275
371316,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,,2077735,10167866
240132,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,160241129,341895684,164204161
181319,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,17885944,13334649,33725015
150064,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,38735446,21747523,75805016
262018,2015-09-01 00:00:00,2016-08-31 00:00:00,Settled,17770496,55638714,
110215,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,235458143,572778988,825893590
230230,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,678383756,1328361026,1151229114
194086,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,4789946,9768267,2081104
351323,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,1717168,7467322
030068,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,53630108,32052681,98996253
454083,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,15803643,21070481,18397664
290001,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,514304764,1508933285,1240369368
531306,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,,7691085,21034898
451311,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,,1937811,19369651
321309,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,,33978467,81996736
192055,2015-09-01 00:00:00,2016-08-31 00:00:00,Settled,7318127,24582942,
420019,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,24245486,29331480,84362691
394001,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,77892021,76590819,
430015,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,60368476,44825499,117123206
341328,2014-11-07 00:00:00,2015-06-30 00:00:00,Settled,33056424,29363063,83132010
231332,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,44284551,15164979,96472081
053037,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,21315133,39205324,3492530
670076,2015-01-01 00:00:00,2015-05-31 00:00:00,Settled,12353803,3553038,53834367
451362,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,,1876301,9625423
241323,2015-06-01 00:00:00,2016-05-31 00:00:00,Settled,,2747697,9943918
513030,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,27074905,52239778,2227940
150021,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,560847878,1379889383,1145654518
300014,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,105557747,83218712,202747488
100062,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,241964798,941334985,667463629
201314,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,23046893,86071198
452079,2015-09-01 00:00:00,2016-08-31 00:00:00,Reopened,19494158,93766423,486451
393308,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,16240544,15369389
310002,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,454724679,1578370272,614554400
121306,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,16264422,12944517,6780942
440137,2015-04-01 00:00:00,2016-03-31 00:00:00,Settled,27636675,59713696,120578521
440040,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,6299125,7949729,10683504
070007,2014-10-01 00:00:00,2015-09-30 00:00:00,Reopened,326298563,310181278,526506467
670093,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,8958307,10349083,21551235
050298,2015-02-01 00:00:00,2016-01-31 00:00:00,Settled,37191538,159240998,285120108
453086,2015-08-01 00:00:00,2015-12-31 00:00:00,Settled,5096838,9003835,338991
331305,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,,2696405,19456595
181325,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled w/Audit,,19560777,12364167
490126,2015-03-01 00:00:00,2016-02-29 00:00:00,Reopened,34729782,64237956,108017213
390228,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,254541039,444056081,485472543
261310,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,9801612,28728581
010046,2015-03-01 00:00:00,2015-12-31 00:00:00,Reopened,71229251,445004318,394221152
450163,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,34457438,100102040,129702059
210017,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,37810854,21902502,29262651
100286,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,174752560,706275150,693553567
414000,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,70595951,133630678,24716798
260095,2015-04-01 00:00:00,2016-03-31 00:00:00,Reopened,211574082,1060011586,647126442
250019,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,345956093,1330248213,1221600567
052034,2015-09-01 00:00:00,2016-08-31 00:00:00,Reopened,46048246,163433308,
510039,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,91032977,113737500,148434521
670050,2015-01-01 00:00:00,2015-06-16 00:00:00,Settled,8405283,23925881,
050736,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,59494122,408208036,225255285
053032,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,31668431,55543931,9192451
281318,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,1576473,15137307
520008,2014-10-01 00:00:00,2015-09-30 00:00:00,Reopened,363040292,560244343,635323483
670034,2015-06-01 00:00:00,2016-05-31 00:00:00,Settled,212337428,227449551,639433047
362033,2015-09-01 00:00:00,2016-08-31 00:00:00,Settled,26339062,90935831,877874
171313,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,6078471,15835531
310021,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,111401954,449081050,361401735
210057,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,286783459,226219388,177312970
362035,2015-09-01 00:00:00,2016-08-31 00:00:00,Settled,29219629,130060603,21156
360010,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,92825973,69106645,152968623
330094,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,123675908,129402021,219344560
454014,2015-09-01 00:00:00,2016-08-31 00:00:00,Settled,40826958,41776474,
451372,2014-10-01 00:00:00,2015-02-28 00:00:00,Settled,,843467,3982704
114013,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,11722439,11623079,
393307,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,,986067729,880675651
452038,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,22723890,54568667,3808518
050276,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled w/Audit,412903636,335354575,325435874
141348,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,,29151106,78870801
500016,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,250389458,401748779,244619759
260195,2015-06-01 00:00:00,2016-05-31 00:00:00,Settled,100241111,71614165,232008396
050761,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,255380641,1002620752,392796726
461307,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,,7921477,29257473
072004,2015-04-01 00:00:00,2016-03-31 00:00:00,Settled,82701448,150048755,9987358
050179,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,164317696,735022388,669720558
420039,2014-10-01 00:00:00,2015-08-02 00:00:00,Reopened,20765979,30221267,41677128
443025,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,41270191,49113565,6027106
460010,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,616115806,1121642868,835274757
063301,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,,1242256322,971653566
670060,2014-11-01 00:00:00,2015-10-31 00:00:00,Reopened,73495602,229292967,187926781
450834,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,14992244,16239856,35286546
050112,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,491524075,869881152,337211992
450399,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,16821370,5171928,19774413
330103,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,103293402,83365743,168061924
450674,2015-03-01 00:00:00,2016-02-29 00:00:00,Reopened,213244991,1319055482,238538455
050278,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,336049781,1764720010,666521173
510001,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,617906648,1127218266,604872253
053309,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,,838398872,143915048
050350,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,120457849,243535831,136500869
181307,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,4458579,41410235
110130,2014-12-01 00:00:00,2015-11-30 00:00:00,Settled,14648708,12402649,21910316
103038,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,17748338,33291786,110
390065,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,114318120,106643063,278232159
451306,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,,1241960,7968792
010139,2015-01-01 00:00:00,2015-10-02 00:00:00,Settled,240577564,1573496902,1019439785
360064,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,290944988,711027516,578597900
062013,2015-09-01 00:00:00,2016-08-31 00:00:00,Reopened,12394228,35571827,
673046,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,17325794,22298437,3649143
040067,2014-10-01 00:00:00,2015-09-30 00:00:00,Reopened,23542180,16570844,30265421
150045,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,40164271,39452033,88933938
400127,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,159427814,66384527,125169259
371306,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,4476171,12453644
094001,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,86118971,83600054,
673027,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,18955971,34567984,
320059,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,80063273,138320,1596222
210015,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,383510682,294513174,212323329
181304,2015-05-01 00:00:00,2016-04-30 00:00:00,Settled w/Audit,,4268531,21575423
100134,2014-10-01 00:00:00,2015-09-30 00:00:00,Reopened,22465874,8952344,45126501
224033,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,4384776,7368497,
190298,2015-06-01 00:00:00,2016-05-31 00:00:00,Settled,44754892,116790968,220926218
012011,2015-09-01 00:00:00,2016-08-31 00:00:00,Settled,8438054,27609410,
260061,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,30435816,26961064,49625382
110235,2014-11-26 00:00:00,2014-12-31 00:00:00,Settled,646721,1166691,
440193,2014-11-01 00:00:00,2015-10-31 00:00:00,Reopened,82678287,264252384,451911032
351314,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,2505113,4144475
220116,2014-10-01 00:00:00,2015-09-30 00:00:00,Reopened,560569022,691848067,779017821
100269,2015-06-01 00:00:00,2016-05-31 00:00:00,Reopened,143046899,895331324,462589266
050609,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,662321076,1026016272,789001492
670098,2015-06-01 00:00:00,2016-05-31 00:00:00,Reopened,83172821,150561956,115453676
174006,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,17012176,21099350,2000
450187,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,35409803,28861501,85985320
030119,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,241561275,826547026,721044689
450885,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,84906682,255205353,182816110
370072,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,4481572,4066426,5696051
454128,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,8033599,18179529,336205
673039,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,6252109,10361518,1233
511315,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,,5834325,27260884
021311,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,65895845,35952551,59902052
454069,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,10782799,29366480,3418230
250163,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,1973321,2341177,1440062
464009,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,56816989,85169350,17040205
330169,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,939021025,2136325474,1183939568
231334,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,25621685,22864289,75980233
394048,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,75683754,11971205,274935211
241320,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,42095344,26467679,57411346
051315,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,13573429,11872402,15004617
460013,2015-09-01 00:00:00,2016-08-31 00:00:00,Reopened,50962806,110177059,108320541
010130,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,28473068,40840352,152053914
450718,2015-03-01 00:00:00,2016-02-29 00:00:00,Settled,130136324,537986336,411664957
371313,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,,5780181,20617163
360151,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,87917200,236408075,246428814
330394,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,456090342,540914764,773355651
453094,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,7337829,18062053,
330023,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,409487038,840174467,596546772
452034,2015-02-01 00:00:00,2015-08-31 00:00:00,Reopened,17025494,67112325,372400
330024,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,1610212947,3420225118,1472227337
360036,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,101901586,79523120,139238831
060071,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,47081119,34300749,94978864
511312,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,8393073,37640539
490024,2014-10-01 00:00:00,2015-09-30 00:00:00,Reopened,658166486,1564008460,865875827
100140,2014-10-01 00:00:00,2015-09-30 00:00:00,Reopened,50303125,96713932,168308042
440003,2015-05-01 00:00:00,2016-04-30 00:00:00,Settled,93783898,304363640,319820118
050684,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,44995051,138189143,81441357
100230,2015-05-01 00:00:00,2016-04-30 00:00:00,Reopened,137244819,372893223,447478496
230022,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,59058204,52617410,134234809
330222,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,222223238,323641481,579738549
051324,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,40106554,78354095
140089,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,52516697,32964658,123632853
400102,2015-07-01 00:00:00,2015-12-31 00:00:00,Settled,20947185,34261863,9997711
140240,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,59869244,199925029,127224216
052047,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,35063788,154063366,2947587
380020,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,121463061,293598026,249570419
141350,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,23671283,82043137
053031,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,25370441,47154104,5596
520138,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,936554958,2634836599,1938028769
180127,2015-08-01 00:00:00,2016-07-31 00:00:00,Settled,81709310,218468248,294369725
450488,2015-09-01 00:00:00,2016-08-31 00:00:00,Settled,6745570,12123829,10983300
120004,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,48249751,62460309,53840548
050742,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,93754806,493730394,186158791
281341,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,,5661380,17259284
380017,2015-04-01 00:00:00,2016-03-31 00:00:00,Settled w/Audit,281932975,441159148,336318370
390086,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,186870660,173319393,375162068
222026,2014-10-01 00:00:00,2015-07-31 00:00:00,Settled,40361724,48007011,18990721
400005,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,19611409,22121945,11653892
360132,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,118568794,333514636,323404749
050709,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,88564906,390231081,118562779
454093,2015-09-01 00:00:00,2016-08-31 00:00:00,Settled,3858658,7120722,
440081,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,65845774,103508805,198654521
400010,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,11261307,7676970,8826907
271318,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,6258071,30361378
281334,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,,7672218,25866007
271346,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,,2228461,6004666
380009,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,1330187628,1741218873,1544112934
241321,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,9518770,4302584,5753662
050746,2015-04-01 00:00:00,2016-03-31 00:00:00,Reopened,154420961,546315486,233209819
440035,2014-10-01 00:00:00,2015-09-30 00:00:00,Reopened,123766548,433956109,513827235
110040,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,25040860,33228247,29563333
313030,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,44888335,53389493,35841865
340010,2014-10-01 00:00:00,2015-09-30 00:00:00,Reopened,199031023,208570833,304074756
362037,2015-07-01 00:00:00,2016-06-30 00:00:00,Reopened,22354877,109461784,
220175,2015-02-01 00:00:00,2016-01-31 00:00:00,Reopened,231812599,196280381,386627217
180092,2015-05-01 00:00:00,2016-04-30 00:00:00,Settled,49571744,79826853,209673615
050008,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,159950964,517021694,237678602
312022,2015-09-01 00:00:00,2016-08-31 00:00:00,Settled,31186868,212287807,147077
150009,2015-08-01 00:00:00,2016-07-31 00:00:00,Reopened,142220093,210694961,239102167
451317,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,,854842,19672836
381317,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,,22959383,81917392
110184,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,117766042,251239766,390688561
033034,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,11927582,27042059,118848
201302,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,60339208,33749407,68150178
490101,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,222009115,275890509,316158563
073300,2014-10-01 00:00:00,2015-09-30 00:00:00,Reopened,,390616569,279736794
113030,2015-04-01 00:00:00,2016-03-31 00:00:00,Reopened,15252407,29114425,413518
141316,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,,7795038,86535272
400128,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,33384403,57317776,28669158
330332,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,104147305,308394317,190585240
493029,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,18997542,33958277,6955218
131319,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled w/Audit,23694226,14567743,20836975
490123,2015-04-01 00:00:00,2016-04-30 00:00:00,Settled,32864494,23940060,61622048
454122,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,5605667,12329615,506550
430096,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,8046699,2544951,21690883
100038,2015-05-01 00:00:00,2016-04-30 00:00:00,Reopened,864949601,2847622193,2042282861
021301,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,14434015,7182972,7945439
010032,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,6990773,6208099,16735084
440084,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,36642710,44469323,170591851
440033,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,50399281,76268356,184134259
390071,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,34266149,62827803,156867077
381320,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled w/Audit,,37805313,119992465
200052,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,38819284,25423613,42716732
061325,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,16700741,4608577,10280404
510047,2015-01-01 00:00:00,2015-12-31 00:00:00,Reopened,62539037,95309454,118722025
101302,2014-10-01 00:00:00,2015-09-30 00:00:00,Settled,,6150104,6194679
450243,2015-09-01 00:00:00,2016-08-31 00:00:00,Settled,4230271,1151259,4985315
194102,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,5092662,7925616,6545100
374006,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,9691637,3030688,2740412
223027,2015-07-01 00:00:00,2016-06-30 00:00:00,Settled,36496827,53131158,20035154
490066,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,119341023,190125569,305484917
054053,2015-01-01 00:00:00,2015-12-31 00:00:00,Settled,26021128,78344590,6775815
370018,2014-10-01 00:00:00,2015-09-30 00:00:00,Reopened,97769162,111632422,222508880
