PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
190099,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,17148309,30514394,38771049
194107,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,7733184,21888000,
371306,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,,6456055,14462794
451356,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,,12512109,51969200
450243,2018-09-01 00:00:00,2019-07-31 00:00:00,Settled,3873394,751962,5553403
360152,2018-07-01 00:00:00,2019-06-30 00:00:00,Reopened,186749710,383321964,557711581
514008,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,22423417,60906900,
044006,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,14089032,40091445,1203673
111333,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,,11603970,29431291
201306,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,,14334467,60780823
151302,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,,6607015,32538616
064027,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,13851935,30316195,1721153
034013,2018-06-01 00:00:00,2019-05-31 00:00:00,Settled,36112055,106978542,11076987
310130,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,111065061,321748109,201955062
500148,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled w/Audit,189304942,43998006,395079067
140224,2018-01-01 00:00:00,2018-06-30 00:00:00,Reopened,102376028,267133524,199424517
150010,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,119956181,180100112,356650551
450820,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,387354699,1139297419,1091182142
430084,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,22968970,18354,232518
111308,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,,6643475,10275708
070010,2017-10-01 00:00:00,2018-09-30 00:00:00,Reopened,454890358,913261770,873038197
440156,2018-04-01 00:00:00,2019-03-31 00:00:00,Reopened,250324386,1116320115,834200999
010108,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,43635833,65442285,132518824
230089,2018-01-01 00:00:00,2018-06-30 00:00:00,Reopened,107320823,206971121,232694584
130072,2018-01-25 00:00:00,2018-12-22 00:00:00,Settled,10047029,1673204,27619251
271308,2018-05-01 00:00:00,2019-04-30 00:00:00,Settled w/Audit,,2795209,2950243
290019,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,250754694,501945484,553185904
260176,2018-07-01 00:00:00,2019-06-30 00:00:00,Reopened,87110074,225396343,171904974
450876,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,78018724,115344561,192991386
324014,2018-08-01 00:00:00,2019-07-31 00:00:00,Settled,2746765,5733100,11050
452056,2018-09-01 00:00:00,2019-08-31 00:00:00,Settled,9985643,61479866,28060
390104,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,17285129,6769809,39840844
380071,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,69391637,119209032,244677827
450346,2018-09-01 00:00:00,2019-08-31 00:00:00,Reopened,237152008,771930912,1116241488
050309,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,493307218,1391770929,880023768
490046,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,257850828,659055110,691122235
220015,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,185330631,150736411,313822385
010146,2017-10-01 00:00:00,2018-06-30 00:00:00,Settled,9697392,22421593,36821546
390066,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,180987811,267268266,482698742
673043,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,19604206,30324934,4815
330108,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,38814381,63760555,61123120
450890,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,167784639,330416390,300566785
500053,2018-08-04 00:00:00,2018-12-31 00:00:00,Settled,54747612,63820761,98920370
260138,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,606867861,1907999514,1165063252
360095,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,186528831,173832605,288742628
190054,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,67280105,157796665,241165966
441303,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,,4085432,15760857
230121,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,143502957,127793481,476908302
190098,2017-10-01 00:00:00,2018-09-30 00:00:00,Reopened,468281109,596378297,553844394
184012,2018-05-01 00:00:00,2019-04-30 00:00:00,Settled,17265942,70154050,2804000
100246,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,252959877,2236743170,855513454
320038,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,50597508,57588773,173858491
501337,2018-09-01 00:00:00,2019-06-30 00:00:00,Reopened,73769130,104018271,132798671
441305,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,,8745242,22747215
210024,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,289583996,253585285,167214427
140191,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled w/Audit,281546020,500018708,895952663
370212,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,46174685,24203956,195831988
501305,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,,6860852,21499329
490089,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,32989279,30693756,106892164
051991,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,,2585195,
170203,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,26521758,85784519,21312410
450389,2018-03-01 00:00:00,2018-04-30 00:00:00,Settled,18855376,33340286,63389138
362020,2018-09-01 00:00:00,2019-08-31 00:00:00,Reopened,11110281,51911473,25211
021308,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled w/Audit,68169248,31863911,51400617
030114,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,93934357,391680717,458746700
351331,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,9873995,4307065,9187308
313029,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,36371287,67915270,
010047,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,5789093,2442824,7557103
250124,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,13184403,9298047,24219589
450808,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,36079213,74527560,87950005
161378,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,,1170050,5463088
260034,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,33712103,24551696,75511329
241313,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,,700312,11437073
184008,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,13393933,41067152,7417050
070017,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,233062856,269338525,362150341
041305,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,,4283811,20326570
400109,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,121799823,150000722,55667162
450018,2018-09-01 00:00:00,2019-08-31 00:00:00,Reopened,1383865558,1527030229,3889320134
454133,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,12483750,45486600,117600
450399,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,14653940,6117839,21048948
340144,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,48957951,141400282,218019794
504008,2018-09-01 00:00:00,2019-06-30 00:00:00,Settled,11169264,17051530,17246689
190005,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,510937176,878107394,851704985
100068,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,268868543,872497402,698307095
210062,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,203834562,172263359,103475506
182002,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,11874903,32310286,2985
141343,2018-05-01 00:00:00,2019-04-30 00:00:00,Settled w/Audit,43114172,15967813,76007179
321305,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled w/Audit,,7018971,226566732
350002,2018-07-01 00:00:00,2019-06-30 00:00:00,Amended,202224893,278926441,256197043
180087,2018-07-01 00:00:00,2019-06-30 00:00:00,Reopened,61064903,48801065,234346771
440061,2018-02-01 00:00:00,2018-05-31 00:00:00,Settled,8995914,14845927,50655050
370178,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,15257107,13284079,15758237
440192,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,22273371,22530310,82729697
250093,2018-04-01 00:00:00,2019-03-31 00:00:00,Settled,43684958,135190282,250491701
340183,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled w/Audit,123698024,241289214,391751055
321306,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled w/Audit,,24859260,64164864
292002,2018-09-01 00:00:00,2019-08-31 00:00:00,Settled,70885057,252827495,5826874
330397,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,186052585,377587357,161462058
173032,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,18390135,59320187,1017832
250138,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,101737516,397120064,669677769
454083,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,16698875,22198859,16634367
310010,2018-01-01 00:00:00,2018-06-30 00:00:00,Reopened,206448150,429982474,552036089
171329,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,,1770250,3541640
171323,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,,1127436,2342573
101304,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,,5329129,25645068
192049,2018-01-01 00:00:00,2018-10-30 00:00:00,Settled,1099926,864066,
040072,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,25218770,14513999,52181348
501326,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled w/Audit,,22085148,79215726
450133,2017-10-01 00:00:00,2018-09-30 00:00:00,Reopened,220725446,404177390,596154106
362026,2018-09-01 00:00:00,2019-08-31 00:00:00,Settled,38185944,114312705,183651
140174,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,169796517,460654557,638324274
453025,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,115495832,213361398,126717479
314023,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,21605364,31583057,5040
670110,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,122121211,19757041,328518567
390192,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,15609882,10060162,70252823
343026,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,84233602,198411846,57586818
110023,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,89862691,197898942,374725368
060127,2018-01-01 00:00:00,2018-10-01 00:00:00,Settled,24205224,2081802,64696030
240020,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,65987922,56876438,125772647
101310,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,,28855107,80021044
020006,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,129829527,350744610,389895392
450419,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,32686227,43393175,96948235
452040,2018-06-07 00:00:00,2018-08-31 00:00:00,Settled,1120411,510769,
390003,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,45023804,53593969,219397297
051327,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,17051785,7488432,19040026
330049,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,107271568,145470015,172246491
344026,2018-07-01 00:00:00,2019-06-30 00:00:00,As Submitted,106378201,110857635,
260141,2018-07-01 00:00:00,2019-06-30 00:00:00,Reopened,854063017,1649238500,1601130826
054075,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,26347778,56133208,30902806
520075,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled w/Audit,279157445,450190225,610773620
261316,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,,10429794,39016991
394026,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,97644778,76998203,
143301,2018-07-01 00:00:00,2019-06-30 00:00:00,Reopened,,52849657,18198614
250082,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,94576630,129809566,144396155
233027,2017-11-01 00:00:00,2018-10-31 00:00:00,Reopened,70239753,78635891,104391621
250151,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,22441006,65417190,13364640
400106,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,27670613,30134424,30045857
371304,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,,3756881,8288872
240050,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,83936208,83471977,153875408
360358,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,14556201,2444641,83481644
374023,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,14382101,33606000,504350
514001,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,9493244,18706604,18328
450686,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,530078458,1432670719,1236364220
360132,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,121257781,314921996,386544540
010085,2018-04-01 00:00:00,2019-03-31 00:00:00,Reopened,115607876,188634844,276904521
271329,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,,1790667,5663441
120004,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,41826734,44618552,54991247
493033,2018-06-01 00:00:00,2019-05-31 00:00:00,Settled,21444793,36824727,1176
224023,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,27066387,53178091,4168492
450651,2018-04-01 00:00:00,2019-03-31 00:00:00,Reopened,431121519,3239790780,1263316276
450871,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,37829997,37183762,46921911
422005,2018-09-01 00:00:00,2019-08-31 00:00:00,Reopened,29221441,138394841,456516
440020,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,24841251,67680392,111949386
332006,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,,170403253,30308243
010065,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,56814814,37487424,170294104
511304,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,,446587,18899230
192055,2018-09-01 00:00:00,2019-08-31 00:00:00,Settled,7584397,28188014,25199
221300,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled w/Audit,,24038628,115623778
430082,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,13368007,,177174
260064,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,59752768,32677790,127767090
500025,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,384179906,1306603676,448135173
140158,2018-07-01 00:00:00,2019-06-30 00:00:00,Reopened,215280124,305636866,296796279
053032,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,33270509,60846009,8874649
390267,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,245268870,569186656,477232630
260068,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,274351857,476636895,448499419
261335,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,,4926444,26937590
140292,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,72584488,143112474,127645348
530033,2018-01-01 00:00:00,2018-05-31 00:00:00,Settled,13879621,14457553,19055766
390073,2018-07-01 00:00:00,2019-06-30 00:00:00,Reopened,354205440,746406593,1040820457
153044,2018-09-18 00:00:00,2018-12-31 00:00:00,Settled,2774955,4899257,
670068,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,119798015,224026165,235573243
140118,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,112953931,430103371,380370896
060015,2018-07-01 00:00:00,2019-06-30 00:00:00,Reopened,356749778,1107760303,767801579
140015,2017-10-01 00:00:00,2018-09-30 00:00:00,Reopened,257887962,644063796,629108227
161316,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,,3047849,28681731
673042,2018-06-01 00:00:00,2019-05-31 00:00:00,Reopened,18945383,38970566,12168
173028,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,22949182,21625400,19540905
380027,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled w/Audit,180504672,239747684,433863317
531306,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,,8586414,26318971
292008,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,9226457,33029006,22091
100050,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,63104134,145477212,119008000
510048,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,72977960,158518373,226936294
440049,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled w/Audit,1501882137,3387597586,3619524669
050126,2017-11-01 00:00:00,2018-12-31 00:00:00,Settled w/Audit,360971435,754111809,325577834
670118,2018-01-01 00:00:00,2018-12-31 00:00:00,As Submitted,78431429,9682753,388547443
050040,2018-07-01 00:00:00,2019-06-30 00:00:00,Amended,503653736,23684510,42255717
190300,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,17635822,62920647,49282487
171358,2017-10-01 00:00:00,2018-09-30 00:00:00,Reopened,,4157240,10170755
360266,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,78411854,211682968,104429964
140002,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,123741175,183274706,336853330
530032,2018-05-01 00:00:00,2019-04-30 00:00:00,Settled,21965110,19818106,66424288
374000,2018-07-01 00:00:00,2019-06-30 00:00:00,Reopened,18951588,7111121,
300003,2018-07-01 00:00:00,2019-06-30 00:00:00,Reopened,972094900,1233301964,1796248365
054145,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,76097019,259899025,133182248
530006,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,74919424,64071097,117618802
403025,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,9224612,19023834,2703276
330061,2018-01-01 00:00:00,2018-03-31 00:00:00,Settled,60576462,110980891,126639548
390256,2018-07-01 00:00:00,2019-06-30 00:00:00,Reopened,1144725513,2397736392,2504746201
060008,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,64025941,53237459,120255660
181310,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled w/Audit,,4435827,46836372
271345,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,,8984686,39254537
050290,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,341651078,837086454,422748302
014007,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,28081746,32530824,
381307,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,,7028236,23212952
360044,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,53445300,30698044,122734476
450844,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled w/Audit,352264136,1191022731,1059953805
104069,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,14171809,60173385,8507875
141349,2018-07-01 00:00:00,2019-06-30 00:00:00,Reopened,,4704007,75255751
104070,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,10334121,33193504,2012175
360180,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,2731870910,4689769058,6629137798
490077,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,203962712,263434023,456609695
390012,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,76894692,174441804,196765469
230133,2018-01-01 00:00:00,2018-06-30 00:00:00,Settled,40862684,21934820,68185014
300023,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,206964549,168912295,450658681
360134,2018-07-01 00:00:00,2019-06-30 00:00:00,Reopened,507985668,967307433,1121357204
210058,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,90571844,71721514,52823891
213300,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,,49062005,16778606
130065,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,185971551,76023463,441792276
060049,2017-10-01 00:00:00,2018-06-30 00:00:00,Settled,62270600,29339734,68580561
230024,2018-01-01 00:00:00,2018-12-31 00:00:00,Reopened,302468366,808386840,575038647
193093,2018-09-01 00:00:00,2019-08-31 00:00:00,Settled,9626610,18749888,
060034,2017-10-01 00:00:00,2018-09-30 00:00:00,Reopened,397325063,2630641836,1595997671
450080,2017-10-01 00:00:00,2018-09-30 00:00:00,Settled,58888017,57825772,117959158
450351,2017-10-01 00:00:00,2018-09-30 00:00:00,Reopened,42951182,47174167,116242781
103045,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,19293315,37825384,601
051312,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,24226841,11779986,44305867
031312,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled w/Audit,,4552589,137876603
181316,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,,16765347,36949639
290005,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,89486702,428302534,373118448
050006,2018-04-01 00:00:00,2018-06-30 00:00:00,Reopened,58535113,145114739,195267345
491991,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,,1453842,
100285,2018-05-01 00:00:00,2019-04-30 00:00:00,Reopened,165526040,464676342,675795086
394014,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,73250773,72135866,
100206,2017-11-01 00:00:00,2018-10-31 00:00:00,Settled,83079285,428357107,456490935
521318,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled w/Audit,,7874988,36490299
100230,2018-05-01 00:00:00,2019-04-30 00:00:00,Settled w/Audit,151525793,427418830,556936353
310061,2018-07-01 00:00:00,2019-06-30 00:00:00,Reopened,113628901,414199804,392386209
154005,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,4802119,3350916,97348
424005,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,85475268,81856766,1638
244002,2018-07-01 00:00:00,2019-06-30 00:00:00,Settled,51135071,156565,
260022,2018-06-01 00:00:00,2019-05-31 00:00:00,Reopened,48714363,137759088,189260538
103040,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,23257639,34282897,
390046,2018-07-01 00:00:00,2019-06-30 00:00:00,Reopened,763961686,1483767970,1328964456
103042,2018-01-01 00:00:00,2018-12-31 00:00:00,Settled,25501589,47224897,693466
