PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
030069,2023-09-01 00:00:00,2024-08-31 00:00:00,As Submitted,183982904,694575889,973420264
390073,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,426029017,844393288,1543415200
220066,2023-07-01 00:00:00,2024-06-30 00:00:00,Settled,335035561,211451662,519339434
364055,2023-07-01 00:00:00,2024-06-19 00:00:00,Settled,6123935,9089542,720
521312,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,,5128501,39407906
520045,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,223800604,302971461,376496428
410011,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,122394957,333131324,386623255
010034,2022-10-01 00:00:00,2023-09-30 00:00:00,Settled,16331229,5641414,21061757
100069,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,220904660,752127086,867407693
074012,2023-07-01 00:00:00,2024-06-30 00:00:00,Settled,65787453,101278,2029099
060009,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,424819216,1263825732,1171125294
280081,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,204999629,440089749,400925750
143300,2023-09-01 00:00:00,2024-08-31 00:00:00,Amended,,2077498971,1648314714
070027,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,242694064,462048216,392451276
501316,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,,3558916,47712976
363309,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,,151730422,112948046
100072,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,202749333,605077750,596394429
050689,2023-06-01 00:00:00,2024-05-31 00:00:00,As Submitted,150221906,780048925,759828940
490033,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,98203627,44232516,185741863
230195,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,419788376,902586695,712080957
330107,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,301825672,710705429,467794045
454109,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,26871515,115781490,27256482
180101,2023-03-01 00:00:00,2024-02-29 00:00:00,As Submitted,70713939,142312937,553778017
490067,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,253605213,1282549096,1283309248
041329,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,,6814773,52993942
493031,2023-06-01 00:00:00,2024-05-31 00:00:00,Amended,19714438,32755421,
310034,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,344712272,855758210,730250918
231312,2023-04-01 00:00:00,2024-03-31 00:00:00,As Submitted,,3431363,21434136
241354,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,,18194242,122618787
400103,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,72915663,118734191,72096555
102009,2023-09-01 00:00:00,2024-08-31 00:00:00,Settled,56291311,346434002,1435365
050735,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,108872174,409638394,273669160
140053,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,478901882,1346529819,1138376572
030013,2022-10-01 00:00:00,2023-09-30 00:00:00,Amended,574393561,880774794,1867601720
490113,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,263139023,506373989,615610890
440104,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,912117492,2100914707,2204130180
244017,2023-07-01 00:00:00,2024-06-30 00:00:00,Settled,9598275,37597,
143031,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,19961515,33309794,
113030,2023-04-01 00:00:00,2024-03-31 00:00:00,Amended,27439304,54151720,255
380014,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,397307870,475636443,527877702
520215,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,41734608,4159209,97709355
230142,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,173196100,334850533,546445371
214003,2023-07-01 00:00:00,2024-06-30 00:00:00,Settled,22154226,25575710,2960022
171309,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,,1905358,2686311
220065,2022-10-01 00:00:00,2023-09-30 00:00:00,Settled,88428380,63649568,163803983
454134,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,19327479,37756289,2800351
361320,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,12908426,78791588
390044,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,1005719105,2245821826,2342629359
140174,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,162966244,463525892,531337218
713028,2022-10-01 00:00:00,2023-09-30 00:00:00,Amended,16731954,33665906,
310048,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,359182459,1290531631,911495767
141335,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,24639299,8810133,58650777
100073,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,508325858,1126398332,1794444128
351336,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,32479033,100804153
010148,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,14536251,10146984,23540772
453310,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,,1505806837,689366293
670319,2023-01-01 00:00:00,2024-01-31 00:00:00,Settled,49587892,8975890,46906815
340159,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,30005200,44913951,169970766
040014,2022-10-01 00:00:00,2023-09-30 00:00:00,Amended,203575812,278346799,425483336
061310,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,,4722255,16956590
452061,2023-09-01 00:00:00,2024-08-31 00:00:00,As Submitted,11144517,44766494,
180124,2022-10-01 00:00:00,2023-09-30 00:00:00,Settled,102970005,429065454,641135172
171383,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,,18674892,73636557
230117,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,387488557,776075196,786311757
171307,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,3567399,7421677
332006,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,,178426010,37013594
330119,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,1186639222,3253373281,1860504129
234044,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,6636927,14107897,
450424,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,445166985,1430190294,1590343115
454127,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,24162962,61655489,16306864
170020,2023-07-01 00:00:00,2024-06-30 00:00:00,Settled,133107858,214311529,344369335
441322,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,,30477062,10952083
431320,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,9309135,26097571
050561,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,510847951,753940530,1231076961
520030,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,544470581,908336825,1179968175
230133,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,103220575,43560650,231050585
521351,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,,18358960,124671726
501328,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,,12930617,64399756
190167,2022-10-01 00:00:00,2023-09-30 00:00:00,Settled,37639988,60198336,125236925
050239,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,468527670,2333541192,1227373884
080007,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,474785898,571533835,1292926099
524008,2023-07-01 00:00:00,2024-06-30 00:00:00,Settled,133540286,155785557,
393039,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,20507499,34737959,
021310,2022-10-01 00:00:00,2023-09-30 00:00:00,Settled,,9070,103212
310061,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,109263036,451770870,465361103
521309,2023-01-01 00:00:00,2023-09-30 00:00:00,Settled,,2635217,28227828
360032,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,71289552,34434088,150800025
061343,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,,1254335,9480181
200039,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,503491022,444129567,944106875
060032,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,234965489,1364948096,1956156485
032002,2023-09-01 00:00:00,2024-08-31 00:00:00,As Submitted,29584468,150489480,19803
431302,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,6272171,10304395
393035,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,93890705,140878753,150556937
010103,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,178715100,1299387729,776637160
440017,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,321146907,1169017998,820640489
040026,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,228150193,555767716,573407155
151331,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,,22855226,161232241
312023,2023-09-01 00:00:00,2024-08-31 00:00:00,Settled,17306055,182679171,164347
454107,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,25706887,73786000,6146750
231319,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,,22252284,107751773
390164,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,1822832553,12398394073,8076884223
140113,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,102099715,228800438,222612599
241380,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,,27371216,69071194
103028,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,38251996,77736886,6709
494032,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,17024199,48867340,
230038,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,1875241428,3515258091,2881597495
300034,2022-10-01 00:00:00,2023-09-30 00:00:00,Amended,472602859,779112805,839541147
104076,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,16943082,51267645,
194073,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,10282232,20683273,4623750
241316,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,22606652,5541061,26475307
450015,2022-10-01 00:00:00,2023-09-30 00:00:00,Amended,1990388884,3236152946,5280479464
271316,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,6188881,55888861
261310,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,11761745,57138331
340041,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,151681463,162577992,381690208
500036,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,454349201,515071554,1130887247
460001,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,502743705,1181185117,903552260
310019,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,738133411,2738120924,1341752096
154031,2023-07-01 00:00:00,2024-06-30 00:00:00,Settled,16825944,4298616,7479493
380033,2023-07-01 00:00:00,2023-12-14 00:00:00,As Submitted,36686929,41727675,73812559
340188,2022-10-01 00:00:00,2023-09-30 00:00:00,Amended,49734978,37930291,204840645
450690,2023-09-01 00:00:00,2024-08-31 00:00:00,Amended,153125095,60937810,515243096
070031,2022-10-01 00:00:00,2023-09-30 00:00:00,Settled,200436876,354065597,708423315
110036,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,603150088,3056704624,1624517130
670132,2022-10-01 00:00:00,2023-09-30 00:00:00,Settled,71201738,22415644,101933599
060023,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,449207175,917437194,958000719
171308,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,,982465,6888916
440061,2023-07-01 00:00:00,2024-06-30 00:00:00,Settled,29648037,26497396,90563948
220163,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,2212346640,3144049592,4258053691
052043,2023-09-06 00:00:00,2023-12-31 00:00:00,As Submitted,20491085,51490792,457216
450672,2023-02-01 00:00:00,2024-01-31 00:00:00,Amended,291893601,2847822788,1182388747
490144,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,113558510,99976151,286277886
231314,2022-10-01 00:00:00,2023-09-30 00:00:00,Settled,,2709564,35941311
150009,2023-08-01 00:00:00,2024-07-31 00:00:00,As Submitted,149712070,357518052,445326090
421300,2022-10-01 00:00:00,2023-09-30 00:00:00,Amended,19241141,3271703,18332390
394043,2023-07-01 00:00:00,2024-06-30 00:00:00,Settled,18984868,60204080,738730
100290,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,228712768,824882158,424595736
390028,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,404029219,1351157920,1144372197
450046,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,639473579,2098099712,2346290859
310006,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,142028212,455416111,337022793
370166,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,20691192,16500228,28408733
390270,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,723697594,2522173520,4492317586
331320,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,,9327837,87571095
220033,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,420183754,346377812,733451465
460005,2023-06-01 00:00:00,2024-05-31 00:00:00,Amended,180362404,657404781,846497690
531306,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,,5336673,43290181
171304,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,,1778402,4081638
330393,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,1708283279,4224243062,3072868417
140197,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,20209530,23715263,8049892
010112,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,41253284,42030491,69687793
673095,2023-09-24 00:00:00,2023-12-31 00:00:00,Settled,5113672,4274224,
450742,2023-06-01 00:00:00,2024-05-31 00:00:00,As Submitted,213304073,464481396,685887408
531302,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,27159162,104135496
390104,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,23782615,4555160,58416346
441300,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,4698181,33296329
154024,2023-08-01 00:00:00,2024-07-31 00:00:00,Settled,23776303,51456250,8138834
010173,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,27583571,13238972,156228675
190312,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,57673125,45007910,105043291
231331,2023-01-01 00:00:00,2023-06-30 00:00:00,Settled,,7191813,75172859
040055,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,263826107,839778763,984629327
334020,2023-04-01 00:00:00,2024-03-31 00:00:00,Settled,101595635,516382,2512689
312022,2023-09-01 00:00:00,2024-08-31 00:00:00,As Submitted,26059542,276369487,
110233,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,241157342,102873284,1207805556
310016,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,150647440,1646845231,1449752894
230020,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,639335010,1576189887,1680861027
450638,2023-06-01 00:00:00,2024-05-31 00:00:00,Amended,307862630,3040485342,1714577353
340024,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,42525598,52876402,133180629
260032,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,2297016770,5030078262,3603574846
370220,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,29296893,22313927,211152725
330005,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,1388751205,2783512656,1824752366
340069,2022-10-01 00:00:00,2023-09-30 00:00:00,Amended,1214635381,2489842984,2614936978
010129,2023-04-01 00:00:00,2024-03-31 00:00:00,As Submitted,63060932,48848473,176744836
094001,2022-10-01 00:00:00,2023-09-30 00:00:00,Settled,103887931,100738462,874929
010099,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,36923294,18319600,119205611
454000,2023-09-01 00:00:00,2024-08-31 00:00:00,Amended,55912129,25632450,
161361,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,,8387420,51287206
040118,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,211134389,530606500,861060339
450862,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,322144234,1006731504,1203322802
312014,2023-07-01 00:00:00,2024-06-30 00:00:00,Settled,41711549,45133988,364738
050090,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,60161288,71114314,260761120
271324,2023-04-01 00:00:00,2023-12-31 00:00:00,Settled,14907766,4068102,12028852
104085,2023-04-07 00:00:00,2023-12-31 00:00:00,Settled,11049821,14366250,
151308,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,5369364,80977612
041304,2023-01-01 00:00:00,2023-11-30 00:00:00,Settled,,798770,12780876
374006,2023-07-01 00:00:00,2024-06-30 00:00:00,Settled,6212137,3362182,4350299
210011,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,306228260,248268886,246749408
524018,2023-08-01 00:00:00,2023-12-31 00:00:00,Settled,91470831,157430640,32915812
110252,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,213781131,440725650,711898462
340123,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,99149235,264554508,449184565
281309,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,3936052,35864938
260091,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,660945739,1061854659,1219811645
370057,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,37295733,14924853,70425392
040036,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,221353504,688421401,498834678
371332,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,14093851,5056222
192057,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,8058193,15303565,
140228,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,540267277,1463217019,3018533135
440084,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,56774646,59653303,177700796
530002,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,158974822,81459731,233319538
330166,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,14070960,2485518,42783358
330086,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,77391998,108025175,82754440
440010,2023-07-01 00:00:00,2024-06-30 00:00:00,Settled,15667415,12360629,42903633
190114,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,30761355,25306282,41725449
140065,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,194037692,334311686,519874744
490143,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,67493327,65016408,198811882
360035,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,705516439,1938357086,1326393071
441305,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,,15906903,44506007
210060,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,52029257,36266718,28496192
261331,2023-04-01 00:00:00,2024-03-31 00:00:00,As Submitted,,15780078,117543635
520208,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,58221863,92308517,195928902
420038,2022-10-01 00:00:00,2023-09-30 00:00:00,Amended,101467209,111268019,240842103
440130,2022-10-01 00:00:00,2023-09-30 00:00:00,Amended,45515789,65159707,203698719
161339,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,13522478,128098371
650003,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,,255824872,134579508
330286,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,675633652,2156577797,1848714226
201315,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,,33981702,153250531
131305,2022-10-01 00:00:00,2023-09-30 00:00:00,Settled,,5938720,42760082
010144,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,216019130,347601728,375106601
050543,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,54198556,99947451,6310206
524002,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,125519052,94173826,
454148,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,18091378,42659250,115250
100200,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,147598821,267826772,374005557
190027,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,189136602,517267843,490625731
521322,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,,9286379,68550968
170023,2023-07-01 00:00:00,2024-06-30 00:00:00,Settled,85443358,104707338,211414033
322003,2023-06-01 00:00:00,2024-05-31 00:00:00,As Submitted,15083498,46801615,
050131,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,93310597,150358983,231588815
190313,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,71328523,42818258,197216874
100213,2023-05-01 00:00:00,2024-04-30 00:00:00,Amended,242332555,2145977474,997942757
510091,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,27257917,3045959,63190743
334061,2023-04-01 00:00:00,2024-03-31 00:00:00,Settled,112474540,875820,68592
251320,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,11091505,14043108,15220767
171338,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,,3592566,19301777
150059,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,198305458,173243473,557244896
451361,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,,597473,15084896
392044,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,29614180,305773772,
381314,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,,35238299,210456846
140049,2023-05-01 00:00:00,2023-12-31 00:00:00,As Submitted,88154036,213083607,265615757
161373,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,,2263331,29029010
420107,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,45651437,73175844,179993093
251334,2022-10-01 00:00:00,2023-09-30 00:00:00,As Submitted,22550151,12793773,18070225
451397,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,,35158826,185694419
451385,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,,8494940,43239643
391302,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,4113949,30335454
131326,2023-01-01 00:00:00,2023-12-31 00:00:00,Settled,,30715190,102337831
054111,2023-02-01 00:00:00,2024-01-31 00:00:00,As Submitted,31872707,90707548,11920740
083028,2023-01-27 00:00:00,2023-04-30 00:00:00,Settled,3683530,5484598,251015
043026,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,38101617,89932683,64766309
290039,2023-01-01 00:00:00,2023-12-31 00:00:00,Amended,470590887,4372168901,2258078069
191319,2023-07-01 00:00:00,2024-06-30 00:00:00,Amended,15675223,5024507,8242797
250102,2022-10-01 00:00:00,2023-09-30 00:00:00,Amended,436204618,1066542041,1257965474
453301,2023-09-01 00:00:00,2024-08-31 00:00:00,As Submitted,,932368964,955040889
363306,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,414446526,650937575
161337,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,,4877889,29344952
330350,2023-01-01 00:00:00,2023-12-31 00:00:00,As Submitted,419936191,649866706,417166914
010035,2023-07-01 00:00:00,2024-06-30 00:00:00,As Submitted,150369858,300200449,423737164
