Provider_Number,STATUS,FYB,FYE,Hospital_Name,Street_Address,City,PO_Box,State,Zip_Code,County,MSA,rpt_rec_num,fy,IME_PART_A,IME_PART_C,IME_Capital_PPS,Total_IME_Payments,DSH_Part_A,DSH_Part_C,Total_DSH_Payments,DGME_Part_A_and_C,DGME_Part_B,Total_DGME_Payments,Hospital_Beds,Labor_Delivery_Beds,Total_Hosp_Beds,Total_Hosp_Medicare_Days,Total_Hosp_Medicaid_Days,Total_Hosp_Days,Total_Hosp_Bed_Days_Available,Interns_and_Residents,Total_Hosp_Employees_on_Payroll,Total_Hosp_Nonpaid_Workers,Total_Hosp_CHIP_Discharges,Total_Hosp_Medicare_Discharges,Total_Hosp_Medicaid_Discharges,Total_Hosp_Discharges,Medicaid_HMO_Discharges,Medicaid_HMO_IPF_Subp_Discharges,Medicaid_HMO_IRF_Subp_Discharges,Medicaid_IPF_Subp_Discharges,Medicaid_IRF_Subp_Discharges,Total_IPF_Subp_Discharges,Total_IRF_Subp_Discharges
100053,AS_SUBMITTED,10/30/2024,12/31/2024,HIALEAH HOSPITAL,651 EAST 25TH STREET,HIALEAH,,FL,33013,MIAMI-DADE,5000,811393,2025,0,0,0,0,90626,0,90626,0,0,0,340,0,340,445,1,4268,21420,0,603.1,0,0,105,1,988,156,0,0,0,0,0,0
100092,AS_SUBMITTED,10/23/2024,04/21/2025,ROCKLEDGE REGIONAL MEDICAL CENTER,110 LONGWOOD AVENUE,ROCKLEDGE,,FL,32955,BREVARD,4900,818640,2025,0,0,0,0,84543,0,84543,0,0,0,274,0,274,3786,124,15541,49594,0,643.44,0,0,730,33,3374,447,0,0,0,0,0,0
100093,AS_SUBMITTED,10/01/2024,09/30/2025,BAPTIST HOSPITAL,123 BAPTIST WAY,PENSACOLA,,FL,32503,ESCAMBIA,6080,826154,2025,0,0,0,0,2093699,0,2093699,0,0,0,293,16,309,21538,1515,86246,112785,0,2372.05,0,0,4992,392,19932,1920,198,0,29,0,1585,0
100107,AS_SUBMITTED,01/01/2025,02/26/2025,LEHIGH REGIONAL,1500 LEE BOULEVARD,LEHIGH ACRES,,FL,33936,,2700,820182,2025,0,0,0,0,9121,0,9121,0,0,0,53,0,53,256,25,1993,3021,0,35.06,0,0,65,7,580,40,0,0,0,0,0,0
100177,AS_SUBMITTED,10/01/2024,12/31/2024,CAPE CANAVERAL HOSPITAL INC,701 WEST COCOA BEACH CAUSEWAY,COCOA BEACH,PO BOX 320069,FL,32933,BREVARD,,812488,2025,0,0,0,0,0,0,0,0,0,0,150,0,150,2076,402,6312,13800,0,140.31,0,0,555,74,1680,41,0,0,0,0,0,0
100183,AS_SUBMITTED,10/30/2024,12/31/2024,CORAL GABLES HOSPITAL,3100 DOUGLAS ROAD,CORAL GABLES,,FL,33134,MIAMI-DADE,5000,811416,2025,0,0,0,0,57176,0,57176,0,0,0,245,0,245,439,0,1605,15435,0,426.79,0,0,104,0,492,28,0,0,0,0,0,0
100187,AS_SUBMITTED,10/30/2024,12/31/2024,PALMETTO GENERAL HOSPITAL,2001 W 68TH STREET,HIALEAH,,FL,33016,MIAMI-DADE,5000,812500,2025,223600,0,21693,245293,217931,0,217931,1375679,102035,1477714,358,0,358,899,43,9952,22554,105.7,1444.16,0,0,197,9,2668,505,0,0,0,0,0,0
100315,AS_SUBMITTED,10/01/2024,12/31/2024,VIERA HOSPITAL INC,8745 WICKHAM ROAD,VIERA,,FL,32940,BREVARD,4900,812523,2025,0,0,0,0,0,0,0,0,0,0,98,0,98,2277,410,6806,9016,0,151.85,0,0,597,250,2215,153,0,0,0,0,0,0
100316,AS_SUBMITTED,10/01/2024,12/31/2024,PALM BAY HOSPITAL,1425 MALABAR ROAD NE,PALM BAY,,FL,32907,BREVARD,4900,811425,2025,0,0,0,0,33486,0,33486,0,0,0,120,0,120,2159,669,8931,11040,0,168.89,0,0,511,61,2244,81,0,0,0,0,0,0
103067,AMENDED,10/29/2024,07/31/2025,UF HEALTH REHAB HOSP JACKSONVILLE,15255 MAX LEGGETT PARKWAY,JACKSONVILLE,,FL,32218,DUVAL,3600,826301,2025,0,0,0,0,0,0,0,0,0,0,48,0,48,3810,0,6697,14592,0,72.88,0,0,303,0,484,2,0,0,0,0,0,0
104087,AS_SUBMITTED,03/01/2025,06/30/2025,NORTH PORT BEHAVIORAL HEALTH,4501 CITIZENS PARKWAY,NORTH PORT,,FL,34288,SARASOTA,7510,824937,2025,0,0,0,0,0,0,0,0,0,0,96,0,96,22,0,346,11136,0,57.91,0,0,5,0,54,3,0,0,0,0,0,0
110038,AS_SUBMITTED,10/01/2024,09/30/2025,JOHN D. ARCHBOLD MEMORIAL HOSPITAL,GORDON AVENUE AT MIMOSA DRIVE,THOMASVILLE,1018,GA,31792-,THOMAS,0,827682,2025,555122,0,34648,589770,588981,0,588981,375145,350785,725930,199,0,199,8925,4995,44389,72635,11.16,1500.81,0,0,1654,1061,7511,852,0,0,159,8,529,173
110780,AS_SUBMITTED,01/01/2025,06/15/2025,FANNIN REGIONAL HOSPITAL,2855 OLD HIGHWAY 5 NORTH,BLUE RIDGE,,GA,30513-6248,FANNIN,0,827205,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.61,0,0,0,0,0,0,0,0,0,0,0,0
111333,AS_SUBMITTED,10/01/2024,09/30/2025,JEFF DAVIS,163 S TALLAHASSEE ST,HAZLEHURST,1690,GA,31539-,JEFF DAVIS,0,827375,2025,0,0,0,0,0,0,0,0,0,0,25,0,25,1207,46,3726,9125,0,165,0,0,111,15,366,0,0,0,0,0,0,0
131308,AS_SUBMITTED,10/01/2024,01/10/2025,CASCADE MEDICAL CENTER,402 OLD STATE HIGHWAY,CASCADE,1330,ID,83611-0151,,0,811458,2025,0,0,0,0,0,0,0,0,0,0,8,0,8,3,0,5,816,0,33,0,0,1,0,3,0,0,0,0,0,0,0
140068,AS_SUBMITTED,04/01/2025,06/30/2025,ROSELAND COMMUNITY HOSPITAL,45 W. 111TH STREET,CHICAGO,,IL,60628-,COOK,1600,825139,2025,0,0,0,0,91362,0,91362,0,0,0,134,0,134,498,324,3361,12194,0,99.93,0,0,76,69,595,277,0,0,0,0,0,0
141353,AS_SUBMITTED,10/01/2024,09/30/2025,IROQUOIS MEMORIAL HOSPITAL,200 FAIRMAN AVENUE,WATSEKA,,IL,60970,IROQUOIS,0,824745,2025,0,0,0,0,0,0,0,0,0,0,25,0,25,843,4,1384,9125,0,175.66,0,0,79,2,200,13,0,0,0,0,0,0
150072,AS_SUBMITTED,01/01/2025,06/30/2025,MEMORIAL HOSPITAL LOGANSPORT,1101 MICHIGAN AVENUE,LOGANSPORT,,IN,46947-,CASS,0,825531,2025,0,0,0,0,33561,0,33561,0,0,0,37,5,42,381,243,2070,7602,0,291.78,0,0,118,162,556,53,0,0,0,0,0,0
193094,AS_SUBMITTED,01/01/2025,03/27/2025,PATHWAY REHABILITATION HOSPITAL  LLC,4900 MEDICAL DRIVE,BOSSIER CITY,,LA,71112-4521,,7680,825385,2025,0,0,0,0,0,0,0,0,0,0,15,0,15,718,0,886,1290,0,32.19,0,0,66,0,82,6,0,0,0,0,0,0
194122,SETTLED,01/29/2025,06/30/2025,GBC BEHAVIORAL HEALTH,1001 N 11TH STREET,MONROE,,LA,71201,,5200,827604,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200052,SETTLED,10/01/2024,11/20/2024,NORTHERN MAINE MEDICAL CENTER,194 EAST MAIN STREET,FORT KENT,,ME,04743-,AROOSTOOK,0,810168,2025,0,0,0,0,0,0,0,0,0,0,40,0,40,450,23,869,2040,0,29.59,0,0,44,8,102,0,0,0,0,0,58,0
224047,AS_SUBMITTED,01/01/2025,06/30/2025,WESTERN MASSACHUSETTS BEHAVIORAL HOS,45 LOWER WESTFIELD ROAD,HOLYOKE,,MA,01040,HAMPDEN,8000,824572,2025,0,0,0,0,0,0,0,0,0,0,118,0,118,2272,5618,17048,20986,0,183.2,0,0,148,26,865,417,0,0,0,0,0,0
230080,AS_SUBMITTED,10/01/2024,09/30/2025,MCLAREN CENTRAL MICHIGAN,1221 SOUTH DRIVE,MT PLEASANT,,MI,48858,ISABELLA,0,827702,2025,0,0,0,0,136411,0,136411,0,0,0,49,0,49,1324,351,6277,17885,0,703.1,0,0,366,82,1993,278,0,0,0,0,0,0
234011,AS_SUBMITTED,01/01/2025,02/22/2025,KINGSWOOD HOSPITAL,10300 W EIGHT MILE ROAD,FERNDALE,,MI,48220,OAKLAND,2160,817596,2025,0,0,0,0,0,0,0,0,0,0,206,0,206,314,0,1322,10918,1.16,165.31,0,0,17,0,112,69,0,0,0,0,0,0
250038,AS_SUBMITTED,01/01/2025,04/30/2025,MADISON RIVER OAKS MEDICAL CENTER,161 RIVER OAKS DR.,CANTON,PO BOX 1607,MS,39046,MADISON,3560,824807,2025,0,0,0,0,12905,0,12905,0,0,0,31,0,31,428,123,1560,3720,0,49.53,0,0,104,31,401,5,0,0,0,0,0,0
250038,AS_SUBMITTED,05/01/2025,06/30/2025,UMMC-MADISON,161 RIVER OAKS DR.,CANTON,PO BOX 1607,MS,39046,MADISON,3560,827402,2025,0,0,0,0,168,0,168,0,0,0,31,0,31,12,39,474,1891,0,5.01,0,0,2,16,152,0,0,0,0,0,0,0
250099,AS_SUBMITTED,10/01/2024,04/30/2025,GREENWOOD LEFLORE HOSPITAL,1401 RIVER ROAD,GREENWOOD,1410,MS,38935-1410,LEFLORE,0,824987,2025,0,0,0,0,31215,0,31215,0,0,0,25,0,25,443,171,1275,5300,0,365.4,0,0,140,41,362,0,0,0,0,0,0,0
250124,AS_SUBMITTED,01/01/2025,04/30/2025,MAGEE GENERAL HOSPITAL,300 S.E. THIRD AVENUE,MAGEE,,MS,39111,SIMPSON,0,827707,2025,0,0,0,0,2859,0,2859,0,0,0,44,0,44,653,4,1013,5280,0,40.03,0,0,63,1,133,7,0,0,0,0,0,0
250174,AS_SUBMITTED,10/15/2024,12/31/2024,ALLIANCE HEALTHCARE SYSTEM,1430 HWY 4 EAST,HOLLY SPRINGS,6000,MS,38634,MARSHALL,0,814559,2025,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,780,0,12.72,0,0,0,0,0,0,0,0,0,0,0,0
260070,AS_SUBMITTED,01/01/2025,05/20/2025,PEMISCOT COUNTY MEMORIAL HOSPITAL,HIGHWAY 61 AND REED,HAYTI,,MO,63851,PEMISCOT,0,827708,2025,0,0,0,0,10092,0,10092,0,0,0,42,0,42,273,41,657,5880,0,128.27,0,0,54,14,163,20,0,0,0,0,0,0
260110,AS_SUBMITTED,01/01/2025,06/30/2025,MERCY HOSPITAL SOUTHEAST,1701 LACEY STREET,CAPE GIRARDEAU,,MO,63701,CAPE GIRARDEAU,0,824598,2025,0,0,0,0,262686,0,262686,0,0,0,232,0,232,4895,870,15317,41992,0,1342.45,0,0,1100,159,3924,289,0,4,0,6,0,161
260113,AS_SUBMITTED,10/01/2024,09/30/2025,MISSOURI DELTA MEDICAL CENTER,1008 N MAIN,SIKESTON,,MO,63801,SCOTT,0,820497,2025,0,0,0,0,342963,0,342963,0,0,0,172,0,172,4467,1832,15263,62780,0,915,0,0,880,211,3094,409,8,6,29,17,305,154
260160,AS_SUBMITTED,01/01/2025,06/30/2025,MERCY HOSPITAL STODDARD,1200 NORTH ONE MILE ROAD,DEXTER,,MO,63841,STODDARD,0,824321,2025,0,0,0,0,76774,0,76774,0,0,0,43,0,43,494,219,2427,7783,0,172.98,0,0,167,107,744,120,0,0,0,0,0,0
271319,AS_SUBMITTED,11/01/2024,06/30/2025,RUBY VALLEY HOSPITAL,321 MADISON STREET,SHERIDAN,336,MT,59749-,MADISON,0,824110,2025,0,0,0,0,0,0,0,0,0,0,5,0,5,703,0,946,1210,0,46.44,0,0,10,0,24,0,0,0,0,0,0,0
300034,AS_SUBMITTED,10/01/2024,01/31/2025,CATHOLIC MEDICAL CENTER,100 MCGREGOR STREET,MANCHESTER,,NH,03102,HILLSBOROUGH,4760,822378,2025,46710,0,3939,50649,219862,0,219862,43482,26722,70204,262,0,262,4787,314,16308,32226,1.54,1835.39,0,0,1010,50,3088,324,0,0,0,0,0,0
314027,SETTLED,10/15/2024,12/31/2024,MOUNTAINVIEW BEHAVIORAL HOSPITAL,40 WATCHUNG WAY,BERKELEY HEIGHTS,,NJ,07922,UNION,5640,817228,2025,0,0,0,0,0,0,0,0,0,0,44,0,44,156,156,770,3432,0,35.7,0,0,3,2,11,0,0,0,0,0,0,0
320057,SETTLED,10/01/2024,09/30/2025,SANTA FE INDIAN HOSPITAL,1700 CERRILLOS RD,SANTA FE,,NM,87505,,7490,823903,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330060,AS_SUBMITTED,10/23/2024,12/31/2024,CARTHAGE AREA HOSPITAL,214 KING STREET STE A,OGDENSBURG,,NY,13669,ST. LAWRENCE,0,808421,2025,0,0,0,0,1,0,1,0,0,0,25,0,25,389,62,1004,1750,0,512.5,0,0,96,8,281,13,0,0,0,0,0,0
330211,SETTLED,01/01/2025,03/25/2025,CLAXTON HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,,NY,13669,ST. LAWRENCE,0,819236,2025,0,0,0,0,0,0,0,0,0,0,38,0,38,71,0,71,3192,0,0,0,0,3,0,3,0,126,0,26,0,258,0
330799,SETTLED,11/12/2024,12/31/2024,CLIFTON-FINE HEALTHCARE CORPORATION,1014 OSWEGATCHIE TRAIL,STAR LAKE,,NY,13690,ST. LAWRENCE,0,818112,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340028,AS_SUBMITTED,10/01/2024,12/31/2024,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE,FAYETTEVILLE,2000,NC,28302,CUMBERLAND,2560,813057,2025,1889995,0,110842,2000837,1037102,0,1037102,235792,126658,362450,793,11,804,7293,886,49593,68076,248.44,5018.82,0,0,1289,212,9235,2295,0,25,0,1,0,237
340070,AS_SUBMITTED,10/01/2024,12/31/2024,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL ROAD,BURLINGTON,202,NC,27215,ALAMANCE,3120,811851,2025,0,0,0,0,113185,0,113185,0,0,0,176,6,182,2136,235,13755,16744,0,299.78,0,0,406,53,2567,0,0,0,0,0,269,0
340071,AS_SUBMITTED,10/01/2024,12/31/2024,HARNETT HEALTH SYSTEM,800 TILGHMAN DRIVE,DUNN,1706,NC,28334,HARNETT,0,813068,2025,393957,0,40686,434643,87893,0,87893,396535,262041,658576,121,0,121,1038,121,4868,11132,43.52,780.98,0,0,228,33,1080,122,0,0,0,0,0,0
340091,AS_SUBMITTED,10/01/2024,12/31/2024,THE MOSES H. CONE MEMORIAL HOSPITAL,1200 NORTH ELM ST,GREENSBORO,,NC,27401-,GUILFORD,3120,813071,2025,781965,0,43352,825317,653257,0,653257,530815,465983,996798,787,10,797,6957,798,55145,73324,66.04,1396.42,0,0,1454,0,10755,2275,159,25,0,0,421,255
340129,AS_SUBMITTED,10/01/2024,03/31/2025,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW RD,MOORESVILLE,3250,NC,28117,IREDELL,0,826218,2025,0,0,0,0,83221,0,83221,0,0,0,123,0,123,1227,334,6033,22386,0,202.28,0,0,365,246,1780,0,0,0,0,0,0,0
340188,AS_SUBMITTED,10/01/2024,12/31/2024,CAPE FEAR VALLEY HOKE HOSPITAL,210 MEDICAL PAVILION DRIVE,RAEFORD,,NC,28376,HOKE,0,813083,2025,0,0,0,0,13291,0,13291,0,0,0,41,0,41,170,9,998,3772,0,336.49,0,0,62,6,338,56,0,0,0,0,0,0
341315,AS_SUBMITTED,10/01/2024,12/31/2024,BLADEN COUNTY HOSPITAL,HIGHWAY 701,ELIZABETHTOWN,398,NC,28337,BLADEN,0,813088,2025,0,0,0,0,0,0,0,0,0,0,21,0,21,498,3,1323,1932,0,181.67,0,0,39,1,179,10,0,0,0,0,0,0
342014,AS_SUBMITTED,10/01/2024,12/31/2024,HIGHSMITH RAINEY MEMORIAL HOSPITAL,150 ROBESON STREET,FAYETTEVILLE,,NC,28301,CUMBERLAND,2560,813090,2025,0,0,0,0,0,0,0,0,0,0,66,0,66,1025,20,3487,6072,0,263.86,0,0,18,2,60,22,0,0,0,0,0,0
361313,AS_SUBMITTED,01/01/2025,06/30/2025,MORROW COUNTY HOSPITAL,651 WEST MARION ROAD,MOUNT GILEAD,,OH,43338-,MORROW,0,824657,2025,0,0,0,0,0,0,0,0,0,0,25,0,25,206,2,564,4525,0,134,0,0,46,1,133,12,0,0,0,0,0,0
363048,AS_SUBMITTED,12/18/2024,03/31/2025,CLEARSKY REHABILITATION HOSPITAL OF,1201 RIVER VALLEY BLVD.,LANCASTER,,OH,43130,FAIRFIELD,1840,817152,2025,0,0,0,0,0,0,0,0,0,0,36,0,36,604,0,857,3744,0,56.8,0,0,58,0,81,1,0,0,0,0,0,0
370247,SETTLED,10/18/2024,12/31/2024,EHC ARDMORE LLC,1641 WOERZ WAY,ARDMORE,,OK,73401,,0,814796,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391318,AS_SUBMITTED,12/24/2024,06/30/2025,UPMC KANE,4372 ROUTE 6,KANE,,PA,16735,,0,824667,2025,0,0,0,0,0,0,0,0,0,0,14,0,14,0,8,514,2646,0,79.61,0,0,40,2,143,3,0,0,0,0,0,0
430099,AS_SUBMITTED,11/01/2024,01/31/2025,REHAB & CRITICAL CARE HOSPITAL OF BL,2115 PROMISE ROAD,RAPID CITY,,SD,57701,PENNINGTON,6660,816250,2025,0,0,0,0,0,0,0,0,0,0,18,0,18,145,7,227,1656,0,12.64,0,0,5,1,10,0,0,0,0,11,0,78
440001,SETTLED,01/01/2025,01/31/2025,UNICOI COUNTY HOSPITAL,2030 TEMPLE HILL ROAD,ERWIN,,TN,37650,,3660,813311,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450498,SETTLED,10/01/2024,04/07/2025,STEPHENS MEMORIAL HOSPITAL,200 SOUTH GENEVA STREET,BRECKENRIDGE,,TX,76424-,STEPHENS,0,824390,2025,0,0,0,0,0,0,0,0,0,0,20,0,20,393,0,666,3780,0,49.85,0,0,37,0,61,2,0,0,0,0,0,0
450653,AS_SUBMITTED,10/17/2024,12/31/2024,SCENIC MOUNTAIN MEDICAL CENTER,1601 W 11TH PLACE,BIG SPRING,,TX,79720,HOWARD,0,813387,2025,0,0,0,0,7917,0,7917,0,0,0,75,0,75,75,9,521,5700,0,26.39,0,0,33,3,197,60,9,0,0,0,103,0
450661,AS_SUBMITTED,10/17/2024,12/31/2024,ODESSA REGIONAL HOSPITAL,520 EAST 6TH STREET,ODESSA,,TX,79761,ECTOR,5800,813717,2025,0,0,0,0,84766,0,84766,0,0,0,208,0,208,303,234,4425,15808,0,88.02,0,0,77,39,971,448,0,0,0,0,0,0
450851,AS_SUBMITTED,02/01/2025,06/30/2025,THE HEART HOSPITAL DALLAS,621 NORTH HALL ST SUITE 150,DALLAS,,TX,75246-,DALLAS,1920,824199,2025,395883,0,26926,422809,0,0,0,0,0,0,55,0,55,1541,5,4719,8250,7.79,576.42,0,0,495,1,1218,69,0,0,0,0,0,0
452111,SETTLED,11/01/2024,11/30/2024,THE HEART HOSPITAL CORINTH,2813 S MAYHILL RD,DENTON,,TX,76208,,1920,827321,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490005,AS_SUBMITTED,10/01/2024,09/30/2025,WINCHESTER MEDICAL CENTER,1840 AMHERST STREET,WINCHESTER,P.O. BOX,VA,22604-2540,FREDERICK,0,827333,2025,947356,0,52607,999963,1826739,0,1826739,444258,217959,662217,455,0,455,38855,3944,125214,166075,9.79,2639.85,0,0,7884,748,28497,4452,166,33,30,7,424,503
510012,AS_SUBMITTED,10/01/2024,09/30/2025,PLEASANT VALLEY HOSPITAL,VALLEY DRIVE,POINT PLEASANT,,WV,25550-,MASON,0,827656,2025,0,0,0,0,43503,0,43503,0,0,0,43,0,43,1437,104,6114,15695,0,303.34,0,0,211,30,748,86,0,0,0,0,0,0
524045,AS_SUBMITTED,01/01/2025,06/30/2025,SHOREWOOD BEHAVIORAL HEALTH,5401 QUARRY PARK RD,MADISON,,WI,53718,,4720,824211,2025,0,0,0,0,0,0,0,0,0,0,120,0,120,21,205,1109,21720,0,72,0,0,5,37,228,0,0,0,0,0,0,0
531318,AMENDED,12/06/2024,06/30/2025,MEM. HOSPT. OF SWEETWATER COUNTY,1200 COLLEGE DRIVE,ROCK SPRINGS,P.O. BOX,WY,82901,SWEETWATER,0,820247,2025,0,0,0,0,0,0,0,0,0,0,25,0,25,894,364,2925,5175,0,543.8,0,0,254,115,854,0,0,0,0,0,0,0
670259,SETTLED,10/01/2024,12/12/2024,CAPROCK HOSPITAL,3134 BRIARCREST DRIVE,BRYAN,,TX,77802-3014,,1260,816518,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670336,AS_SUBMITTED,12/24/2024,06/01/2025,BANDERA FAMILY HOSPITAL LLC,8703 BANDERA ROAD,SAN ANTONIO,,TX,78250,BEXAR,7240,821928,2025,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,45,320,0,0,0,0,0,0,20,0,0,0,0,0,0,0
