PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
393038,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,53344873,130648656,16349701
420026,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,214559720,390520719,316355006
054078,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,16230291,29938008,4898575
190040,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,109467657,298585053,314545326
240101,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,58707880,46984401,63452728
380029,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,75783604,60350624,113076405
293033,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled w/Audit,15448101,34016908,1075555
160082,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,385951171,965004802,545242645
051300,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,19705139,11548042,22682680
044004,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,24231921,35892902,13031290
420071,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,242073359,434746189,489377174
450079,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,169893057,311555036,276900934
224013,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,24637663,39545168,7704992
180116,2012-03-01 00:00:00,2013-02-28 00:00:00,Reopened,43249315,86817206,113570376
280065,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,103456033,93333717,170591149
141305,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,,6664199,23648024
144037,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,88647859,1826890,
390228,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,212976332,404552279,369660113
141318,2011-10-01 00:00:00,2012-09-30 00:00:00,Settled,,8887515,44475099
430095,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,64882279,138702189,69732903
501336,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,,44767220,101998078
451354,2012-03-01 00:00:00,2013-02-28 00:00:00,Reopened,,6233627,15121474
374008,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,9482601,2010450,2689305
673042,2012-06-01 00:00:00,2013-05-31 00:00:00,Reopened,14196611,27169654,
362015,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,25384882,74232443,339266
190250,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,48705434,100123739,92053287
452068,2012-06-01 00:00:00,2013-05-31 00:00:00,Settled,6423916,12250666,
161325,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,,5329709,14826192
222027,2012-09-01 00:00:00,2012-12-31 00:00:00,Reopened,20113806,51567631,2598959
390073,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,316759267,476558055,561103768
060028,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,333998282,1039397174,663773035
330132,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,40970392,26728409,36498715
490109,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,64460318,66913106,4492
340096,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,72509418,48099288,134226437
290003,2012-02-01 00:00:00,2013-01-31 00:00:00,Reopened,445946433,2356384268,974357724
453310,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,,665060841,356390827
440025,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,65592109,62573677,114527066
171309,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,3881176,1379383,1616613
050090,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,49496612,87051187,102616340
373025,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,11441823,22419284,931010
371332,2012-07-01 00:00:00,2012-09-30 00:00:00,Reopened,,1131164,668150
334026,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,23898732,56445155,5429
451306,2011-10-01 00:00:00,2012-09-30 00:00:00,Settled,,1462635,8433356
394048,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,61909635,10851569,194213362
150102,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,26604985,16465408,53524468
010012,2012-04-01 00:00:00,2013-03-31 00:00:00,Reopened,43232721,125727604,179513715
320011,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,40241768,46922820,75728863
120002,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,209359045,311703776,161259735
344024,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,15420599,14138475,
450615,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,12708093,8443411,20635155
150154,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,86734681,174192673,159656415
281362,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,,13009914,27169684
111303,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,8824986,4712292,6782809
360355,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,25127289,23504286,82783809
313032,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,21380596,34224914,3508902
450620,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,10957689,6786591,16453793
360145,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,179531264,248647817,300529334
051301,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled w/Audit,,4441876,34836281
390068,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,48367615,90433628,155944507
460058,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,64843986,57602423,97216221
450672,2012-02-01 00:00:00,2013-01-31 00:00:00,Reopened,172405116,1001023874,281859647
271305,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,,1811094,760528
043028,2012-06-01 00:00:00,2013-05-31 00:00:00,Reopened,13822406,28225550,3005286
050526,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,34201445,150629912,52144630
190202,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,93367736,147993612,208699523
161380,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,,7514681,29924317
010092,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,372241624,1007442911,651867558
360351,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,84768124,102262499,109508463
342015,2012-08-01 00:00:00,2013-07-31 00:00:00,Settled,17830321,73923044,3988
060119,2012-01-01 00:00:00,2012-06-30 00:00:00,Reopened,105573367,192630120,149513897
390290,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,306296593,2307395449,815606757
510007,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,318687946,470322997,370388384
372004,2012-09-01 00:00:00,2013-08-31 00:00:00,Settled,28064282,101587805,
050071,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,672842016,4729520,9843618
030038,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,304526077,875753668,547541488
370203,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,62808700,90544926,216358577
030115,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,199427487,644001986,497272795
673032,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,17657980,29412787,1570118
670059,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,36105489,44830425,98152645
460043,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,22070526,14866988,30368982
361329,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,,12190696,45299776
150046,2012-09-01 00:00:00,2013-08-31 00:00:00,Reopened,91678619,237346111,272316537
100242,2012-02-01 00:00:00,2013-01-31 00:00:00,Reopened,125645574,677499778,537386873
350019,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,298600557,307214200,604758128
330395,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,170579174,338922190,128430329
454103,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,14975270,43866284,1459637
314020,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,46361625,57446656,47296
260005,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,173239407,362760390,324113950
431333,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,,1210986,6489776
531307,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,,8710098,24290700
070035,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,342971634,405474918,415389485
230273,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,242281043,557746390,303270907
454014,2012-09-01 00:00:00,2013-08-31 00:00:00,Settled,32879653,426181,
670073,2011-12-01 00:00:00,2012-11-30 00:00:00,Settled,69688888,88867958,45108180
423028,2012-06-01 00:00:00,2013-05-31 00:00:00,Settled,11475824,26897345,1343356
110028,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,342322405,700953768,422645397
031311,2011-10-01 00:00:00,2012-09-30 00:00:00,As Submitted,,27526670,47194750
390226,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,373645073,1243969784,654069893
300034,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,233419776,395426835,375406150
260057,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,40296240,32273175,68654279
440192,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,18708845,45959496,54004069
050385,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,30605390,47991566,43017175
670060,2011-11-01 00:00:00,2012-10-31 00:00:00,Reopened,74137407,213745979,117063083
381321,2012-05-01 00:00:00,2013-04-30 00:00:00,Reopened,,20963075,65996764
190176,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,281163525,1110479142,725437205
194069,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,10951062,30154810,11807425
450092,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,45014052,151354391,111417801
191305,2012-04-01 00:00:00,2013-03-31 00:00:00,Settled,,8336544,30964875
150179,2012-01-10 00:00:00,2012-06-30 00:00:00,Reopened,7296713,14803455,2066792
052052,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,21694378,95247641,1798
670008,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,30313527,69481339,204280930
190204,2012-04-01 00:00:00,2013-03-31 00:00:00,Reopened,76899498,257530190,212011229
160033,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,274600945,442024161,389490759
521343,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,29483624,20162553,42383686
410013,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,84794020,67843604,143637749
230003,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,39964042,32168909,64026292
490092,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,34949976,65849895,91985564
100200,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,108507539,201507803,201495541
050014,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,51606042,92071030,98942074
192009,2012-09-01 00:00:00,2013-08-31 00:00:00,Settled,20856686,90201443,
191313,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,,9563442,35009783
452099,2012-04-01 00:00:00,2013-03-31 00:00:00,Settled,15885404,60325963,
330240,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,335204943,177290203,157914740
010130,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,24247160,45440115,113929279
030121,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,138432672,532463425,351373039
342012,2012-09-01 00:00:00,2013-08-31 00:00:00,Settled,31876823,133104950,256885
670068,2012-04-01 00:00:00,2013-03-31 00:00:00,Reopened,74173148,124208059,118689223
390196,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,,165174669,395637413
220035,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,419782269,557441807,748142426
120007,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled w/Audit,139387799,252432656,123349505
520035,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,97253940,118913957,203636524
351333,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled w/Audit,,11985768,25807736
220080,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,159386198,175047526,213525432
050588,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,40489377,157604584,76036963
161313,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,,6655630,17557187
161317,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,,4821125,11975120
431312,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,,2901948,4862768
280040,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,329923952,569002736,483476435
334033,2012-01-01 00:00:00,2012-10-18 00:00:00,Reopened,4985573,8183774,
230259,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,92482051,81983860,147299701
140239,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,262930315,508886555,327375812
330101,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled w/Audit,3065650864,6666201041,2230093350
254009,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,8127134,9008330,
390203,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,223126558,457400094,613944939
021307,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,6504926,5204520,2261460
370018,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,92023508,97772141,192286870
282001,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,21611643,54550338,
371327,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,,1733178,3632738
330306,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled w/Audit,410816695,573361198,420119232
194076,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,3508826,6953413,573450
050057,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,382415939,918864771,639034889
521310,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,,16221337,50314732
190116,2012-06-01 00:00:00,2013-05-31 00:00:00,Reopened,20414484,20414073,37582766
150158,2012-03-01 00:00:00,2012-12-31 00:00:00,Reopened,102890330,178656859,246316887
103300,2011-10-01 00:00:00,2012-06-30 00:00:00,Reopened,,555612303,258368292
380021,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,137943743,127382675,228087052
284003,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,14500395,14286077,214318
171335,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,,4951862,7526136
140150,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,658318257,981450330,864333184
150177,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,22539780,37811896,30398373
370106,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,184158439,646148313,393205092
111306,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,28951237,18060488,55287494
101303,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,,3909809,12994167
100127,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,346690101,1011605638,650942801
170120,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,43296978,42958726,76131150
130006,2011-10-01 00:00:00,2012-09-30 00:00:00,Settled w/Audit,719604487,858706172,806370771
050510,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,184438609,1060697,2153447
164002,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,14440312,9825411,
110031,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,98832530,329869583,298484865
110215,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,213239963,376366062,561628500
192040,2012-09-01 00:00:00,2013-08-31 00:00:00,Settled,2458799,6133442,
061319,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,,4685839,7532645
400126,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,12985845,18014576,16371603
291312,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,4691321,3185295,3113364
440168,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,8769407,3228819,27861984
390062,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,28602214,21854542,42272214
450163,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,39013704,110536760,99524444
131327,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,,22495670,43192466
431311,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,,1357170,8878828
220108,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,65268040,83099427,99157422
410001,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,139735304,146741930,182583514
054095,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,17782989,40415249,6798084
150012,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,247781422,465886861,305726309
270023,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,120863406,134048925,137338428
192010,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,44655540,128684217,5620368
061305,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,,2289813,7665057
050603,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,284172313,836257718,456727081
194079,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,3455500,7130427,819794
451366,2011-10-01 00:00:00,2012-09-30 00:00:00,Settled,,49414,742389
261993,2012-09-01 00:00:00,2013-08-31 00:00:00,Reopened,,1365859,
051302,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,8005217,4289638,4818723
131326,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,,25744679,42438451
310074,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,264606166,984107295,419090276
360192,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,108345617,194100330,227190198
281356,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,,5684600,10124361
111305,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,18305742,18824625,13452195
440011,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,154425359,333949392,360386501
361314,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,,12398586,62378466
050708,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,46650288,90086297,94278224
460054,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,24734502,19121734,34725625
390173,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,115386472,106590263,238633535
104059,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,4537641,9077703,
050723,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,279686111,2797853,6046817
030111,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,120616640,204660763,225220275
380005,2012-07-01 00:00:00,2013-07-31 00:00:00,Reopened,47561276,37538992,52347967
341313,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,,3909238,12180971
171323,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,,927257,1841312
281342,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,,4269331,19457695
192043,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,7485538,19165804,
230005,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,67471252,99030036,221388128
054096,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,23528543,35367671,11995846
050070,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,183248384,1300568,2446182
403026,2012-06-01 00:00:00,2013-05-31 00:00:00,Settled,8054507,19148622,978
372012,2012-06-01 00:00:00,2013-05-31 00:00:00,Settled,9254503,24177185,
131323,2011-10-01 00:00:00,2012-09-30 00:00:00,Settled,,23403064,34838716
010052,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,14679760,5050646,17068412
184012,2012-05-01 00:00:00,2013-04-30 00:00:00,Settled,13199505,35467000,1959125
130013,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,78192326,100703881,126619978
381320,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,,21863042,85759978
490111,2011-11-01 00:00:00,2012-10-31 00:00:00,Reopened,36108542,55359959,116659277
391301,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,33988941,36741634,69672884
034021,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,59283816,57832440,
453047,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,19132101,31375362,4129748
464013,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,16713609,54984771,5573990
120005,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled w/Audit,145227032,179751567,136940129
014014,2011-10-01 00:00:00,2012-09-30 00:00:00,Settled,10040249,6151990,
360025,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,168655392,195318819,308252088
281336,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,31562527,18927393,27272260
330125,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,569185627,683116979,718016377
280077,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,76404271,99945300,105299086
110027,2012-07-01 00:00:00,2012-12-31 00:00:00,Reopened,16926886,10471524,30489286
490007,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,509120938,1146770121,946464278
440137,2012-04-01 00:00:00,2013-03-31 00:00:00,Reopened,29363846,53250341,117477883
230105,2012-01-01 00:00:00,2012-09-30 00:00:00,Reopened,119001110,158287634,192430241
200034,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,123187260,127390798,194212444
171316,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,,4517736,18388674
362038,2012-03-01 00:00:00,2013-02-28 00:00:00,Settled,13005479,36625909,11305
450424,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,184671625,556872919,371108514
531309,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,13886073,8763038,7965583
400006,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,23779031,53559552,14939980
340160,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,46297944,40929844,102776362
100157,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,501000435,1516571818,1169373941
490104,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,124650975,130407960,10508
030067,2011-10-01 00:00:00,2012-09-30 00:00:00,Reopened,19222931,13661468,41430154
162002,2012-05-01 00:00:00,2013-04-30 00:00:00,Settled,8070633,16895448,
452015,2012-09-01 00:00:00,2013-08-31 00:00:00,Settled,21576976,65861748,326233
010110,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,11840768,20353645,7640781
450573,2012-07-01 00:00:00,2013-06-30 00:00:00,Reopened,25800522,25501469,75432762
450119,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,239981494,1461964207,685696639
314001,2012-03-01 00:00:00,2013-02-28 00:00:00,Settled,18860100,52999278,2508120
431318,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,4855613,3027613,3077031
341316,2011-10-01 00:00:00,2012-09-30 00:00:00,Settled w/Audit,16462586,7619373,14841582
431330,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,,8449897,16165379
214000,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,94421493,124782559,13113176
261302,2011-10-01 00:00:00,2012-09-30 00:00:00,Settled,17046033,10886249,20207603
190261,2012-03-01 00:00:00,2013-02-28 00:00:00,Settled,6841146,17652520,13616686
110203,2012-09-01 00:00:00,2013-08-31 00:00:00,Reopened,26665661,51150990,17212300
670019,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,89355139,246898583,231369477
313033,2012-06-01 00:00:00,2013-05-31 00:00:00,Settled,16261189,23198349,2206107
170202,2012-04-20 00:00:00,2012-07-31 00:00:00,Reopened,23846344,40264597,47628212
501332,2012-01-01 00:00:00,2012-12-31 00:00:00,Settled,,28698850,60210218
230275,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,36695954,57919918,624445
490134,2012-07-01 00:00:00,2013-06-30 00:00:00,Settled,26358313,24993321,117535
050751,2012-01-01 00:00:00,2012-12-31 00:00:00,Reopened,15116057,27102136,15104756
250126,2012-04-01 00:00:00,2013-03-31 00:00:00,Settled,12562634,14298253,19784578
