Provider_Number,STATUS,FYB,FYE,Hospital_Name,Street_Address,City,PO_Box,State,Zip_Code,County,MSA,rpt_rec_num,fy,IME_PART_A,IME_PART_C,IME_Capital_PPS,Total_IME_Payments,DSH_Part_A,DSH_Part_C,Total_DSH_Payments,DGME_Part_A_and_C,DGME_Part_B,Total_DGME_Payments,Hospital_Beds,Labor_Delivery_Beds,Total_Hosp_Beds,Total_Hosp_Medicare_Days,Total_Hosp_Medicaid_Days,Total_Hosp_Days,Total_Hosp_Bed_Days_Available,Interns_and_Residents,Total_Hosp_Employees_on_Payroll,Total_Hosp_Nonpaid_Workers,Total_Hosp_CHIP_Discharges,Total_Hosp_Medicare_Discharges,Total_Hosp_Medicaid_Discharges,Total_Hosp_Discharges,Medicaid_HMO_Discharges,Medicaid_HMO_IPF_Subp_Discharges,Medicaid_HMO_IRF_Subp_Discharges,Medicaid_IPF_Subp_Discharges,Medicaid_IRF_Subp_Discharges,Total_IPF_Subp_Discharges,Total_IRF_Subp_Discharges
010050,SETTLED,07/01/2010,06/30/2011,ST. VINCENT S BLOUNT,150 GILBREATH DRIVE,ONEONTA,1000,AL,35121-,BLOUNT,1000,533648,2010,0,0,0,0,221400,0,221400,0,0,0,40,0,40,2246,550,4981,14600,0,154.13,0,0,531,177,1359,0,0,0,0,0,0,0
010054,REOPENED,07/01/2010,06/30/2011,PARKWAY MEDICAL CENTER,1874 BELTLINE ROAD S.W.,DECATUR,,AL,35601,MORGAN,3440,767390,2010,0,0,0,0,1014827,0,1014827,0,0,0,109,0,109,6612,2560,14469,39785,0,305.71,0,0,1549,720,3914,0,0,0,0,0,0,0
010055,REOPENED,07/01/2010,06/30/2011,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,6907,AL,36302-,HOUSTON,2180,807679,2010,0,0,0,0,1677330,0,1677330,0,0,0,235,0,235,26943,6441,54369,85775,0,1130.64,0,0,4964,1283,11496,0,0,0,0,0,0,0
010056,REOPENED,07/01/2010,06/30/2011,ST VINCENTS HOSPITAL,810 ST VINCENTS DRIVE,BIRMINGHAM,,AL,35205-,JEFFERSON,1000,562408,2010,113422,0,4975,118397,0,0,0,39389,9346,48735,426,0,426,37939,4007,112165,155490,1,1893.42,0,0,7237,629,21221,0,0,0,0,0,0,0
010066,SETTLED,07/01/2010,06/30/2011,FLORALA COMMUNITY HOSPITAL,515 EAST 5TH AVENUE,FLORALA,,AL,36442,COVINGTON,0,523585,2010,0,0,0,0,27474,0,27474,0,0,0,22,0,22,910,52,1148,8030,0,29.11,0,5,238,28,369,0,0,0,0,0,0,0
010078,REOPENED,07/01/2010,06/30/2011,NORTHEAST ALABAMA REGIONAL MED CTR,400 EAST TENTH STREET,ANNISTON,2208,AL,36202-,CALHOUN,450,654508,2010,0,0,0,0,4530023,0,4530023,0,0,0,217,0,217,26624,10131,54737,79205,0,1192.2,0,0,4998,2504,13201,0,0,0,227,0,1194,0
010079,SETTLED,07/01/2010,06/30/2011,ATHENS LIMESTONE,ATHENS LIMESTONE HOSPITAL,ATHENS,999,AL,35611-,LIMESTONE,3440,531497,2010,0,0,0,0,1206355,0,1206355,0,0,0,101,0,101,7588,2861,15271,36865,0,432.46,0,0,1668,1117,3878,0,0,0,0,0,0,0
010085,REOPENED,07/01/2010,06/30/2011,DECATUR GENERAL,7TH STREET S.E.,DECATUR,2239,AL,35609-,MORGAN,3440,815211,2010,0,0,0,0,2861946,0,2861946,0,0,0,178,0,178,17067,7175,36493,64970,0,752.19,0,0,3313,1886,8268,0,0,0,0,0,514,0
010086,REOPENED,05/01/2010,04/30/2011,NORTHWEST MEDICAL CENTER,HIGHWAY 78 WEST,WINFIELD,130,AL,35594,MARION,0,795881,2010,0,0,0,0,408988,0,408988,0,0,0,61,0,61,6348,970,9652,22265,0,237.44,0,0,1271,257,2199,0,0,0,68,0,260,0
010090,SETTLED,07/01/2010,06/30/2011,PROVIDENCE HOSPITAL,6801 AIRPORT BLVD,MOBILE,,AL,36608,MOBILE,5160,522433,2010,50218,0,2515,52733,2915624,0,2915624,8441,2734,11175,349,0,349,28656,11518,78313,127385,0.86,1850,0,0,4854,1957,14236,0,0,0,0,0,0,0
010091,SETTLED,07/01/2010,06/30/2011,GROVE HILL MEMORIAL HOSPITAL,295 SOUTH JACKSON STREET,GROVE HILL,935,AL,36451-,CLARKE,0,523817,2010,0,0,0,0,159614,0,159614,0,0,0,24,0,24,1135,0,2959,8760,0,77.74,0,0,365,395,1014,0,0,0,0,0,175,0
010104,REOPENED,07/01/2010,06/30/2011,TRINITY MEDICAL CENTER,800 MONTCLAIR ROAD,BIRMINGHAM,,AL,35213-,JEFFERSON,1000,815214,2010,3005099,0,154577,3159676,3443671,0,3443671,1994071,397971,2392042,331,0,331,27988,12202,74753,120801,37.15,1421,0,0,4659,1348,12672,0,0,0,25,4,366,320
010108,REOPENED,07/01/2010,06/30/2011,PRATTVILLE BAPTIST HOSPITAL,124 SOUTH MEMORIAL DRIVE,PRATTVILLE,,AL,36067-,AUTAUGA,5240,780495,2010,0,0,0,0,197042,0,197042,0,0,0,50,0,50,3188,627,7124,18250,0,234.76,0,0,869,195,2115,0,0,0,0,0,0,0
010118,REOPENED,07/01/2010,06/30/2011,VAUGHAN REGIONAL MEDICAL CENTER,1015 MEDICAL CENTER PARKWAY,SELMA,,AL,36701,DALLAS,0,796877,2010,843571,0,76096,919667,6253283,0,6253283,355527,127664,483191,159,0,159,11690,8586,27461,54385,13.21,492.4,0,0,2807,2731,7591,0,0,0,0,0,0,0
010125,REOPENED,05/01/2010,04/30/2011,LAKELAND COMMUNITY HOSPITAL,HIIGHWAY 195 EAST,HALEYVILLE,780,AL,35565,WINSTON,0,796878,2010,0,0,0,0,520194,0,520194,0,0,0,47,0,47,4216,642,6000,17155,0,138.92,0,0,955,256,1690,0,0,0,0,0,0,0
010130,AS_SUBMITTED,07/01/2010,06/30/2011,ST. VINCENT S ST. CLAIR,2805 DR. JOHN HAYNES DRIVES,PELL CITY,,AL,35215-,ST. CLAIR,1000,1885,2010,0,0,0,0,133795,0,133795,0,0,0,40,0,40,2264,441,5706,14600,0,175.22,0,0,518,153,1489,0,0,0,0,0,0,0
010131,REOPENED,07/01/2010,06/30/2011,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DRIVE,HUNTSVILLE,,AL,35801-,MADISON,3440,658922,2010,0,0,0,0,0,0,0,0,0,0,123,0,123,17488,2816,39686,54207,0,875.3,0,0,3893,708,9659,0,0,0,0,0,0,0
010149,SETTLED,07/01/2010,06/30/2011,BAPTIST MEDICAL CENTER EAST,400 TAYLOR ROAD,MONTGOMERY,,AL,36117-,MONTGOMERY,5240,522307,2010,0,0,0,0,2785530,0,2785530,0,0,0,149,0,149,10569,15309,50199,54385,0,874.22,0,0,2354,2336,10946,0,0,0,0,0,0,0
010164,REOPENED,08/01/2010,07/31/2011,COOSA VALLEY MEDICAL CENTER,314 WEST HICKORY STREET,SYLACAUGA,,AL,35150-,TALLEDEGA,0,785303,2010,0,0,0,0,1583643,0,1583643,0,0,0,122,0,122,6936,4057,15848,44530,0,360.16,0,0,1473,1010,3923,0,0,0,0,0,303,0
012007,SETTLED,07/01/2010,06/30/2011,NOLAND HOSPITAL MONTGOMERY,1725 PINE STREET 5TH FLOOR,MONTGOMERY,,AL,36106,MONTGOMERY,5240,522200,2010,0,0,0,0,0,0,0,0,0,0,65,0,65,6324,0,9369,23725,0,66.9,0,0,246,0,391,0,0,0,0,0,0,0
012008,REOPENED,09/01/2010,08/31/2011,SSH - BIRMINGHAM,800 MONTCLAIR ROAD  9TH FL,BIRMINGHAM,,AL,35213,JEFFERSON,1000,525986,2010,0,0,0,0,0,0,0,0,0,0,38,0,38,6702,0,8822,13870,0,76.28,0,0,251,0,309,0,0,0,0,0,0,0
012009,SETTLED,07/01/2010,06/30/2011,NOLAND HOSPITAL BIRMINGHAM,50 MEDICAL PARK EAST  8TH FLOOR,BIRMINGHAM,,AL,35235,JEFFERSON,1000,516642,2010,0,0,0,0,0,0,0,0,0,0,45,0,45,5517,0,8369,16425,0,54.1,0,0,206,0,299,0,0,0,0,0,0,0
013029,REOPENED,06/01/2010,05/31/2011,HEALTHSOUTH REHAB OF NORTH ALABAMA,107 GOVERNOR S DRIVE,HUNTSVILLE,,AL,35801-,MADISON,3440,560228,2010,0,0,0,0,0,0,0,0,0,0,70,0,70,15811,0,21820,25550,0,194.39,0,0,1159,0,1673,0,0,0,0,0,0,0
013033,SETTLED,06/01/2010,05/31/2011,REGIONAL REHABILITATION HOSPITAL,3715 HIGHWAY 280/431 NORTH,PHENIX CITY,,AL,36867,RUSSELL,1800,520655,2010,0,0,0,0,0,0,0,0,0,0,48,0,48,9944,0,13618,16480,0,146.79,0,0,665,0,919,0,0,0,0,0,0,0
014000,SETTLED,07/01/2010,06/30/2011,HILL CREST HOSPITAL,6869 FIFTH AVENUE SOUTH,BIRMINGHAM,,AL,35212,BIRMINGHAM,1000,530480,2010,0,0,0,0,0,0,0,0,0,0,94,0,94,1527,10004,27220,34310,0,219.4,0,0,118,1177,2037,0,0,0,0,0,0,0
014007,SETTLED,07/01/2010,06/30/2011,BRYCE HOSPITAL,200 UNIVERSITY BOULEVARD,TUSCALOOSA,,AL,35401-,TUSCALOOSA,8600,12545,2010,0,0,0,0,0,0,0,0,0,0,139,0,139,4074,0,50452,50735,0,558,0,0,147,0,537,0,0,0,0,0,0,0
014013,SETTLED,07/01/2010,06/30/2011,LAUREL OAKS BEHAVIORAL HEALTH CARE,700 EAST COTTONWOOD RD,DOTHAN,,AL,363013644,,2180,10156,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
014016,SETTLED,09/21/2010,06/30/2011,USA HEALTHCARE PSYCH SVCS LLC,1910 CHEROKEE AVENUE SW,CULLMAN,,AL,35055,CULLMAN,0,522201,2010,0,0,0,0,0,0,0,0,0,0,20,0,20,2700,0,3335,5660,0,30,0,0,162,0,241,0,0,0,0,0,0,0
020008,REOPENED,07/01/2010,06/30/2011,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DRIVE,JUNEAU,,AK,99801-,JUNEAU BOROUGH,0,560721,2010,0,0,0,0,501052,0,501052,0,0,0,51,0,51,2530,1994,7112,18615,0,410.17,0,0,550,315,2371,0,0,0,0,0,284,0
020024,REOPENED,07/01/2010,06/30/2011,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,SOLDOTNA,,AK,99969-,KENAI PENINSULA BOROUGH,,775979,2010,0,0,0,0,723706,0,723706,0,0,0,46,0,46,3005,1908,8303,16790,0,512.22,0,0,757,448,2258,0,0,0,0,0,0,0
021303,SETTLED,07/01/2010,06/30/2011,SITKA COMMUNITY HOSPITAL,209 MOLLER AVENUE,SITKA,,AK,99835-,SITKA BOROUGH,0,11808,2010,0,0,0,0,0,0,0,0,0,0,11,0,11,1086,20,1360,4015,0,148.55,0,0,116,13,209,0,0,0,0,0,0,0
021304,SETTLED,07/01/2010,06/30/2011,PETERSBURG MEDICAL CENTER,103 FRAM STREET,PETERSBURG,589,AK,99833-,WRANGELL-PETERSBURG,0,516723,2010,0,0,0,0,0,0,0,0,0,0,12,0,12,493,11,575,4380,0,64.67,0,0,62,15,113,0,0,0,0,0,0,0
021305,SETTLED,07/01/2010,06/30/2011,WRANGELL MEDICAL CENTER,310 BENNETT STREET,WRANGELL,1081,AK,99929-,WRANGELL,0,12131,2010,0,0,0,0,0,0,0,0,0,0,8,0,8,960,25,1912,2920,0,64.24,0,0,81,23,165,0,0,0,0,0,0,0
021307,SETTLED,07/01/2010,06/30/2011,CORDOVA COMMUNITY MEDICAL CENTER,602 CHASE STREET,CORDOVA,160,AK,99574-,CORDOVA,0,8993,2010,0,0,0,0,0,0,0,0,0,0,13,0,13,364,4,584,4745,0,49.05,0,0,16,3,37,0,0,0,0,0,0,0
021311,REOPENED,07/01/2010,06/30/2011,KETCHIKAN GENERAL HOSPITAL,3100 TONGASS AVENUE,KETCHIKAN,,AK,99901-5746,GATEWAY BURROUGH,0,550361,2010,0,0,0,0,0,0,0,0,0,0,20,0,20,1689,1116,4725,7300,0,264.32,0,0,410,370,1143,0,0,0,0,0,0,0
021313,SETTLED,07/01/2010,06/30/2011,SOUTH PENINSULA HOSPITAL,4300 BARTLETT ST.,HOMER,,AK,99603-,KENAI PENINSULA,0,517022,2010,0,0,0,0,0,0,0,0,0,0,21,0,21,1649,781,3255,7665,0,172.05,0,0,291,202,777,0,0,0,0,0,0,0
024002,SETTLED,07/01/2010,06/30/2011,ALASKA PSYCHIATRIC INSTITUTE,3700 PIPER ST,ANCHORAGE,,AK,99508-4677,ANCHORAGE,380,8942,2010,0,0,0,0,0,0,0,0,0,0,80,0,80,3936,1937,25537,29200,0,251.37,0,0,245,106,1325,0,0,0,0,0,0,0
030007,REOPENED,07/01/2010,06/30/2011,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,COTTONWOOD,,AZ,86326,YAVAPAI,2620,769513,2010,464074,0,32736,496810,1182622,0,1182622,130392,79489,209881,99,0,99,8040,3263,17170,36135,4,719.66,0,0,1761,991,4370,0,0,0,0,0,162,0
030010,REOPENED,07/01/2010,06/30/2011,CARONDELET ST. MARYS HOSPITAL,1601 W. ST. MARYS ROAD,TUCSON,,AZ,85745-,PIMA,8520,769466,2010,0,0,0,0,5252749,0,5252749,0,0,0,350,0,350,16342,15556,59673,127750,0,1311,0,0,3378,3998,13203,0,0,0,71,69,1243,500
030011,REOPENED,07/01/2010,06/30/2011,CARONDELET ST. JOSEPH HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,,AZ,85732-,PIMA,8520,777925,2010,0,0,0,0,3946731,0,3946731,0,0,0,428,0,428,24642,19712,90883,156220,0,1718,0,0,4754,3834,18467,0,0,0,364,38,814,483
030016,REOPENED,07/01/2010,06/30/2011,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BLVD.,CASA GRANDE,,AZ,85122,PINAL,6200,771465,2010,0,0,0,0,3621901,0,3621901,0,0,0,164,0,164,11824,9713,33317,59860,0,693.91,0,0,2363,3209,8912,0,0,0,0,0,266,0
030022,REOPENED,07/01/2010,06/30/2011,MARICOPA MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,,AZ,85010,MARICOPA,6200,769364,2010,3168536,0,229392,3397928,4817044,0,4817044,3618772,897050,4515822,281,0,281,4539,33139,64881,102565,202.2,3595.7,0,0,824,0,18067,0,0,0,0,0,3487,0
030023,REOPENED,07/01/2010,06/30/2011,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER,FLAGSTAFF,P.O. BOX 1268,AZ,86001,COCONINO,2620,769467,2010,0,0,0,0,10147750,0,10147750,0,0,0,245,0,245,18158,18786,56795,89425,0,1589.78,0,0,3474,4273,12985,0,0,0,174,0,576,0
030024,REOPENED,07/01/2010,06/30/2011,ST. JOSEPHS HOSPITAL & MEDICAL CTR,350 WEST THOMAS ROAD,PHOENIX,,AZ,85013,MARICOPA,6200,795985,2010,9843416,0,385263,10228679,20360664,0,20360664,2821835,629267,3451102,582,0,582,25217,80599,171355,212499,186.99,4646.83,0,0,4856,18300,34662,0,0,0,0,241,0,898
030033,REOPENED,08/01/2010,07/31/2011,PAYSON REGIONAL MED CTR,807 S. PONDEROSA,PAYSON,,AZ,85541-,GILA,0,800671,2010,0,0,0,0,984210,0,984210,0,0,0,39,0,39,4381,1798,7888,14235,0,246.99,0,0,1234,567,2442,0,0,0,0,0,0,0
030036,REOPENED,07/01/2010,06/30/2011,CHANDLER REGIONAL MEDICAL CENTER,475 SOUTH DOBSON ROAD,CHANDLER,,AZ,85224,MARICOPA,6200,770606,2010,0,0,0,0,5368786,0,5368786,0,0,0,225,0,225,17965,20643,78161,82125,0,1624.34,0,0,3921,5498,17729,0,0,0,0,0,0,0
030037,REOPENED,06/01/2010,05/31/2011,ST. LUKES MEDICAL CENTER,1800 EAST VAN BUREN,PHOENIX,,AZ,85006,MARICOPA,6200,820543,2010,0,0,0,0,4680842,0,4680842,0,0,0,257,0,257,6676,90,34126,77829,0,775.5,0,0,1429,3560,8739,0,0,0,33,48,362,217
030043,REOPENED,07/01/2010,06/30/2011,SIERRA VISTA REGIONAL HEALTH CENTER,300 EL CAMINO REAL,SIERRA VISTA,,AZ,85635,COCHISE,0,769516,2010,975586,0,66570,1042156,1077016,0,1077016,384831,140789,525620,88,0,88,7702,4479,18895,32120,15,625.45,0,0,1844,1386,5536,0,0,0,0,0,0,0
030055,REOPENED,07/01/2010,06/30/2011,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,,AZ,86401,MOHAVE,4120,769664,2010,1808760,0,112384,1921144,3414519,0,3414519,624603,244695,869298,167,0,167,15256,9105,35471,66379,21.92,1255.87,0,0,2881,2214,7868,0,0,0,0,21,0,178
030064,REOPENED,07/01/2010,06/30/2011,UNIVERSITY MEDICAL CENTER,1501 NORTH CAMPBELL AVE,TUCSON,,AZ,85721-0001,PIMA,8520,770477,2010,17534055,0,791334,18325389,12838626,0,12838626,4265377,2147490,6412867,479,0,479,25864,53344,129536,166060,308.14,3809.15,0,0,4332,10686,26294,0,0,0,300,0,533,0
030069,REOPENED,09/01/2010,08/31/2011,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,,AZ,86403-,MOHAVE,4120,769917,2010,0,0,0,0,1722820,0,1722820,0,0,0,162,0,162,15083,1029,27351,59130,0,503.97,0,0,2970,1090,5877,0,0,0,0,2,0,88
030101,REOPENED,09/01/2010,08/31/2011,WESTERN ARIZONA REGIONAL MEDICAL CEN,2735 SILVER CREEK ROAD,BULLHEAD CITY,,AZ,86442-,MOHAVE,4120,770608,2010,0,0,0,0,1858827,0,1858827,0,0,0,139,0,139,13906,441,27863,50735,0,582.27,0,0,2869,1263,6404,0,0,0,0,0,0,0
030108,REOPENED,06/01/2010,05/31/2011,SURGICAL SPECIALTY HOSPITAL OF ARIZO,6501 N. 19TH AVE.,PHOENIX,,AZ,85015,MARICOPA,6200,777810,2010,0,0,0,0,0,0,0,0,0,0,33,0,33,611,41,2437,12045,0,107.71,0,0,376,29,1564,0,0,0,0,0,0,0
030110,REOPENED,05/01/2010,04/30/2011,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,,AZ,85395,MARICOPA,6200,770097,2010,0,0,0,0,3911463,0,3911463,0,0,0,157,0,157,7464,1847,35903,57305,0,653.51,0,0,1882,681,10646,0,0,0,0,0,0,0
030111,REOPENED,07/01/2010,06/30/2011,THE UNIVERSITY PHYSICIANS HOSPITAL,2800 EAST AJO WAY,TUCSON,,AZ,85713,PIMA,8520,770613,2010,1848616,0,93447,1942063,2987645,0,2987645,743746,697278,1441024,163,0,163,5814,14401,30108,59495,49.71,849.66,0,0,921,1481,5545,0,0,0,11,0,405,0
030119,REOPENED,07/01/2010,06/30/2011,MERCY GILBERT MEDICAL CENTER,3555 S. VAL VISTA DRIVE,GILBERT,,AZ,85296,MARICOPA,6200,770264,2010,0,0,0,0,3001090,0,3001090,0,0,0,212,0,212,13562,12596,57723,77380,0,1153.11,0,0,2990,3664,14645,0,0,0,0,0,0,0
030121,REOPENED,07/01/2010,06/30/2011,MOUNTAIN VISTA MEDICAL CENTER,1301 SOUTH CRIMSON ROAD,MESA,,AZ,85209,MARICOPA,6200,770795,2010,0,0,0,0,5432739,0,5432739,0,0,0,178,0,178,13522,1,45570,64970,0,717.69,0,0,2749,3206,10156,0,0,0,0,0,0,0
031301,SETTLED,07/01/2010,06/30/2011,BENSON HOSPITAL,475 S. OCOTILLO,BENSON,,AZ,85602-2990,COCHISE,0,12531,2010,0,0,0,0,0,0,0,0,0,0,22,0,22,758,106,1422,8030,0,156.73,0,0,152,35,314,0,0,0,0,0,0,0
031302,SETTLED,07/01/2010,06/30/2011,N. COCHISE COMM. HOSPITAL,901 W REX ALLEN DRIVE,WILLCOX,DRAWER D,AZ,85644-,COCHISE,0,520942,2010,0,0,0,0,0,0,0,0,0,0,24,0,24,1817,100,2871,8760,0,130.79,0,0,209,40,496,0,0,0,0,0,0,0
031312,SETTLED,07/01/2010,06/30/2011,COPPER QUEEN COMM. HOSP.,101 COLE AVE.,BISBEE,,AZ,85603-,COCHISE,0,521325,2010,0,0,0,0,0,0,0,0,0,0,14,0,14,1089,250,1829,5110,0,122.12,0,0,167,98,410,0,0,0,0,0,0,0
031313,SETTLED,07/01/2010,06/30/2011,CARONDELET HOLY CROSS HOSPITAL,1230 TARGET RANGE ROAD,NOGALES,,AZ,85621-,SANTA CRUZ,0,514231,2010,0,0,0,0,0,0,0,0,0,0,25,0,25,291,1127,3387,9125,0,167,0,0,67,639,1409,0,0,0,0,0,0,0
032000,SETTLED,09/01/2010,08/31/2011,KINDRED HOSPITAL PHOENIX,40 EAST INDIANOLA AVENUE,PHOENIX,,AZ,85012,MARICOPA,6200,516207,2010,0,0,0,0,0,0,0,0,0,0,166,0,166,14113,284,26516,60590,0,303.6,0,0,553,7,948,0,0,0,0,0,0,0
032002,REOPENED,09/01/2010,08/31/2011,KINDRED HOSPITAL TUCSON,355 NORTH WILMOT ROAD,TUCSON,,AZ,85711,PIMA,8520,569632,2010,0,0,0,0,0,0,0,0,0,0,51,0,51,4881,19,10274,18615,0,107.8,0,0,185,1,401,0,0,0,0,0,0,0
032005,SETTLED,06/01/2010,05/31/2011,SSH -ARIZONA  INC,7400 E. OSBORNE RD 3RD FLOOR,SCOTTSDALE,,AZ,85251,MARICOPA,6200,518637,2010,0,0,0,0,0,0,0,0,0,0,62,0,62,5237,601,14457,22630,0,124.83,0,0,196,110,565,0,0,0,0,0,0,0
032006,SETTLED,06/01/2010,05/31/2011,PROMISE HOSPITAL OF PHOENIX  INC.,1201 SOUTH 7TH STREET,PHOENIX,,AZ,85007,PHOENIX,6200,516452,2010,0,0,0,0,0,0,0,0,0,0,48,0,48,2481,3521,8739,14148,0,88.93,0,0,87,57,212,0,0,0,0,0,0,0
033032,SETTLED,06/01/2010,05/31/2011,HEALTHSOUTH REHAB - VALLEY OF THE SU,13460 NORTH 67TH AVENUE,GLENDALE,,AZ,85304,MARICOPA,6200,521125,2010,0,0,0,0,0,0,0,0,0,0,75,0,75,10959,1400,19237,27375,0,171.41,0,0,845,94,1401,0,0,0,0,0,0,0
033037,SETTLED,06/01/2010,05/31/2011,HEALTHSOUTH EAST VALLEY REHAB HOSPIT,5652 EAST BASELINE ROAD,MESA,,AZ,85206,MARICOPA,6200,521323,2010,0,0,0,0,0,0,0,0,0,0,60,0,60,7915,325,12216,17280,0,137.16,0,0,593,19,869,0,0,0,0,0,0,0
034013,SETTLED,06/01/2010,05/31/2011,ST. LUKES BEHAVIORAL HEALTH,1800 EAST VAN BUREN,PHOENIX,,AZ,85006,MARICOPA,6200,518592,2010,0,0,0,0,0,0,0,0,0,0,124,0,124,6876,1,42444,45260,0,282.96,0,0,854,2576,5682,0,0,0,0,0,0,0
034020,SETTLED,07/01/2010,06/30/2011,HAVEN SENIOR HORIZONS,1201 S. 7TH AVENUE  SUITE 200,PHOENIX,,AZ,85007-3913,MARICOPA,6200,514362,2010,0,0,0,0,0,0,0,0,0,0,30,0,30,6384,180,9929,10950,0,46.38,0,0,425,11,719,0,0,0,0,0,0,0
