PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
011305,2013-06-20 00:00:00,2014-06-30 00:00:00,Settled,,20579402,77235910
454108,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,16299129,46321200,3732500
450403,2013-09-01 00:00:00,2014-08-31 00:00:00,Reopened,123740189,625324208,257365611
100070,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,148396960,636539620,489561343
444014,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,45079809,185591,15312
424008,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,14534471,56684553,1704267
450831,2013-09-01 00:00:00,2014-08-31 00:00:00,Reopened,9048204,11633664,17946376
294003,2012-11-01 00:00:00,2013-10-31 00:00:00,Settled,9803186,25200125,890454
151323,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,,15713881,43338415
171373,2013-07-01 00:00:00,2013-12-31 00:00:00,Settled,,6215244,16173099
400006,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,27275460,66743298,20749364
140217,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,139509142,360746087,304354890
452063,2013-09-01 00:00:00,2014-08-31 00:00:00,Settled,23532140,124996382,44661
150023,2013-09-01 00:00:00,2014-08-31 00:00:00,Reopened,307152846,460575154,620485704
090011,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,829784637,2129591696,949278562
420033,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,65477883,96711301,178396084
254009,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,8152424,8390940,
220036,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,255977431,269593306,320697645
423026,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,15102864,32649708,
230216,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,154925453,235630316,236960374
502002,2013-09-01 00:00:00,2014-08-31 00:00:00,Reopened,39155980,109910291,100929
100055,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,68932200,159340041,158731302
190303,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,31460666,46668020,138206615
370039,2012-11-01 00:00:00,2013-10-31 00:00:00,Reopened,38458677,78465950,109574244
050455,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,311755408,1006914794,450919532
471301,2012-10-01 00:00:00,2013-09-30 00:00:00,Settled,45345940,25693826,66902328
154009,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,14973007,4836990,14055480
152013,2013-09-01 00:00:00,2014-08-31 00:00:00,Settled,16672708,36096045,
250069,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,114065752,237767957,181175577
390157,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,55297936,79106978,108207722
313032,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,22494993,37445365,3403874
132003,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,14524032,35183833,9654
390100,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,673674536,1070327012,896769271
360074,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,197762873,432192682,475364624
490032,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled w/Audit,1044579924,2243997767,1490363698
314005,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,150139480,1448209,392880
194106,2013-01-07 00:00:00,2013-12-31 00:00:00,Settled,2985173,2457854,2331685
100030,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,136470572,466284685,302737597
104016,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,13512807,40222700,4908575
171362,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,,13185895,26872364
282001,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,22273987,58644881,
150006,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,131795011,218751762,249735547
111328,2013-08-01 00:00:00,2014-07-31 00:00:00,Reopened,,8987123,20666301
452107,2013-06-01 00:00:00,2014-05-31 00:00:00,Settled,14459790,84044305,99200
310061,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,110235239,440165903,331323552
424006,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,11289620,30841355,2927020
450462,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,487807398,1209066960,625932943
030012,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,131454132,267271224,232643120
171317,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,8027667,5219282,5169211
141344,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,,6446619,21425494
112014,2013-03-01 00:00:00,2014-02-28 00:00:00,Settled,12628313,63509207,
010146,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,20829272,41611149,115071257
100260,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,126234377,861982069,289194173
370015,2013-04-01 00:00:00,2014-03-31 00:00:00,Reopened,22042394,10066578,50087695
450188,2013-04-01 00:00:00,2014-03-31 00:00:00,Reopened,10630732,15244998,18160380
013027,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,13836767,14636038,
260057,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,40335357,32318557,73860180
180044,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,225085123,640698224,656753693
520051,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,341000775,434987159,628659000
451381,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,,10704449,43537572
150007,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,118226065,112060280,235379619
440063,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,338029269,1319835759,781691776
014006,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,6797486,12586422,702337
010056,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,333569028,683094001,873449796
440104,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,407166504,1004809888,712985280
210027,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,245028421,172583880,175315466
060065,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,106762912,404196913,427970850
151331,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,,25291719,73052762
180053,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,19969427,16298836,35095012
431312,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,,2401967,4631498
394034,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,32929743,74858324,11355500
330169,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,991521088,2395178329,1305953472
040014,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,132833651,226173897,307966373
331313,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled w/Audit,27343994,23600965,35060230
100043,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,58919837,164090332,148356455
150008,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,121662814,191736545,186253711
670021,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,29181855,106129507,47170726
050434,2013-04-01 00:00:00,2014-03-31 00:00:00,Settled,19478969,25371871,40979818
160064,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,220216397,275784850,414091642
374001,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,8952231,4497232,3070005
140143,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,57072470,49474442,103906411
180078,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,33849785,148210461,262888031
050076,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,457692318,3289987,4529467
340129,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,87407608,199906006,328061650
210049,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,214088101,141457375,149796963
254010,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,28903375,34056906,
030130,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,55140676,69456660,140108535
151313,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,,22804913,67918765
334001,2013-04-01 00:00:00,2014-03-31 00:00:00,Settled,55552286,497710,11126436
292002,2013-09-01 00:00:00,2014-08-31 00:00:00,Reopened,66248033,217842956,4024999
240053,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,408958973,407419179,399485669
193067,2013-08-01 00:00:00,2014-07-31 00:00:00,Reopened,5957824,12025360,2551660
241335,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled w/Audit,24791302,14866668,20603065
100320,2013-07-22 00:00:00,2014-06-30 00:00:00,Reopened,33833850,97045161,248946407
371334,2013-05-01 00:00:00,2014-04-30 00:00:00,Settled,,2321873,3473810
043034,2012-11-01 00:00:00,2013-10-31 00:00:00,Settled,3123264,4582471,
400110,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,22349370,26691973,24170261
451363,2012-10-01 00:00:00,2013-09-30 00:00:00,Settled w/Audit,,2119833,14306611
150058,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,292857358,717739423,394893412
451374,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,,8792004,27195618
100002,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,255995153,933258996,575367667
073025,2012-10-01 00:00:00,2013-09-30 00:00:00,Settled,26172137,32168977,47182167
250020,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,15874054,23507043,22068886
042009,2013-06-01 00:00:00,2014-05-31 00:00:00,Settled,15759993,59450329,
271314,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,,2083894,7779388
232020,2012-10-01 00:00:00,2013-09-30 00:00:00,Settled,8168195,26713900,
323032,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,10872303,27279261,2005464
170182,2013-06-01 00:00:00,2014-05-31 00:00:00,Reopened,137108644,348336320,346507739
450271,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,136264121,165945509,320039257
444005,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,2950111,4823201,
130063,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,19694214,20985905,52952607
450804,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,68055667,261686667,235321256
330199,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,270426609,134633187,135793422
261314,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,,5474402,19521952
131307,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,,4173747,12952751
250117,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,37809223,31354812,68811176
220082,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,96725010,75809081,192253207
450469,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,86468949,261631683,151772788
144026,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,23074198,57839924,8262687
341322,2012-10-01 00:00:00,2013-09-30 00:00:00,Settled w/Audit,24531100,34823729,37871900
174006,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,16588999,27559647,800
102010,2013-09-01 00:00:00,2014-08-31 00:00:00,Settled,78366195,360362925,1775693
192012,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,8859816,22518807,
041311,2012-10-01 00:00:00,2013-09-30 00:00:00,Settled,,6702135,27638025
520008,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,322790740,536240901,546499739
441303,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,,4199821,14457770
151306,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,,5483325,50121975
140162,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,93327251,266582342,240657230
390123,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,144588544,572366148,679411871
050551,2013-06-01 00:00:00,2014-05-31 00:00:00,Reopened,150170039,746255951,478228958
113028,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,10271081,8291202,6854
131305,2012-10-01 00:00:00,2013-09-30 00:00:00,Settled,,4918349,18360277
330175,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,88414996,56311278,86184681
150146,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,30608784,30198135,90448541
443029,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,18134212,43188901,2018227
352004,2013-01-01 00:00:00,2013-08-31 00:00:00,Reopened,5923961,25784323,
520009,2012-10-01 00:00:00,2013-06-30 00:00:00,Reopened,131685109,129876080,156692829
520083,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,345970192,642585476,316953491
131318,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,,3318817,15735774
241354,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,,17233754,62629600
181308,2013-03-01 00:00:00,2014-02-28 00:00:00,Reopened,,6238462,27468191
230104,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,392314792,592832761,522247532
444022,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,4391291,6449300,571113
400024,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,1307649,236560,238208
151312,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,,8718679,49714300
181305,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,,10689506,49465243
100102,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,44971554,131111553,111997902
050396,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,422488022,927621158,337167143
150069,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,65709978,78710241,138830212
310029,2013-01-01 00:00:00,2013-06-30 00:00:00,Reopened,118827311,680683012,287401179
110111,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,13325486,7755613,32198986
450135,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,568619415,1599570891,684146553
231331,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,,5965841,65083540
210043,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,280016697,224713820,169034289
450200,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,84131947,257630683,182330299
230066,2013-07-01 00:00:00,2013-12-31 00:00:00,Reopened,76197908,71101130,124581957
191314,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,,6364402,12021977
362033,2013-03-01 00:00:00,2014-02-28 00:00:00,Settled,23698887,75576052,
324010,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,11362877,27266375,
330201,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,231340197,463443506,171152339
193070,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,3340563,4212193,7766395
140289,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,100511219,150381995,243624200
210064,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,67463058,81567627,2232254
170203,2013-06-20 00:00:00,2013-12-31 00:00:00,Reopened,10657357,11891613,14829465
330385,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,153365357,70316260,82634452
151328,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,,24245293,111152437
451304,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,,643091,2300520
110191,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,182351017,446822045,445580939
390118,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,60468229,42687781,94339312
230078,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,22677857,16809259,39611018
154059,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,8182064,16636800,3550340
050320,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,488800499,880223494,418318532
463025,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,11281123,16673406,1387662
440218,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,21573381,54829640,54806372
154057,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,3056037,9480000,121710
034013,2013-06-01 00:00:00,2014-05-31 00:00:00,Settled,32387540,124418954,13719879
261308,2013-09-01 00:00:00,2014-08-31 00:00:00,Settled,,6492892,36234125
111326,2012-10-01 00:00:00,2013-09-30 00:00:00,Settled,12388260,9498996,8752568
061308,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,,1424993,10273413
194022,2013-01-01 00:00:00,2013-09-30 00:00:00,Settled,7859939,19416080,
171328,2012-10-01 00:00:00,2013-09-30 00:00:00,Settled,,2824116,1254691
361313,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,,5203658,40732672
310022,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,702762569,2290773903,1183513469
123300,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,,512599188,253458268
050739,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,184977335,1123937380,203958198
490136,2013-09-01 00:00:00,2014-08-31 00:00:00,Reopened,202803328,386178831,496236135
451312,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,,3396552,10160327
230277,2012-11-01 00:00:00,2013-10-31 00:00:00,Reopened,158383115,234385205,235443931
170075,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,3128723,1880053,1472465
263302,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,,850053884,668497676
050765,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,83782780,535876,1426855
400128,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,31686801,63848038,25539870
171342,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,,2714607,3596372
110074,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,321259129,655659235,594810308
390096,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,169129633,258067937,387170264
010061,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,47889592,47567679,61053867
510053,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,29670175,16646592,54828468
330115,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,72774568,73718048,125856983
194097,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,2784864,5128300,1631838
141337,2013-05-01 00:00:00,2014-04-30 00:00:00,Reopened,,11728401,47901709
100007,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,2048085154,7496243912,3854591326
450235,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,24733029,8280641,34642183
501326,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,,19997165,59831914
370023,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,61003044,86401327,156057228
460026,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,18008299,10813493,26705941
361322,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,,4100569,30971751
521356,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,,1518641,9762352
341327,2012-10-01 00:00:00,2013-09-30 00:00:00,Settled w/Audit,30305251,22585248,62492610
340130,2013-01-01 00:00:00,2013-03-31 00:00:00,Reopened,40353879,40437250,91805443
360239,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,93593161,251142681,305040600
161350,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,,5713576,28067287
102019,2013-06-01 00:00:00,2014-08-31 00:00:00,Settled,10189390,44115807,
230180,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,37145051,18103553,86175200
170183,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,22905657,34742699,35568843
360175,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,76108778,41909614,121980621
102003,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,32462273,110260324,
270014,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,188206802,296782172,262363383
501335,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,,46703684,84525081
192007,2013-01-01 00:00:00,2013-08-31 00:00:00,Settled,6726451,21746814,
314027,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,55293735,46854835,14025
340051,2012-10-01 00:00:00,2013-09-30 00:00:00,Settled,95423776,86879173,189867906
240069,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,44841507,57328928,60570343
181330,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,,8700803,46669699
374021,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,7613592,8702478,1193046
520037,2012-10-01 00:00:00,2013-06-30 00:00:00,Reopened,227728453,463284267,123985093
180029,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,137200386,312210922,302465971
250060,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,10093856,7102283,17034717
040071,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,130468693,331420723,313998621
490043,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,212619323,239845696,278527254
390030,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,82564471,78821621,133032277
344004,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,125960327,154439659,
490046,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,196307857,420443487,497188674
191322,2012-10-01 00:00:00,2013-09-30 00:00:00,Settled,9012432,6013028,7978047
260105,2013-06-01 00:00:00,2014-05-31 00:00:00,Reopened,306299938,1078579253,523752447
050291,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,129781747,299461849,170950540
194095,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,3633293,7187886,697300
143028,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,18211275,33036869,3535122
103031,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,25225068,49005738,135
230072,2013-04-01 00:00:00,2014-03-31 00:00:00,Reopened,163553650,193689409,292100848
390256,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,833570516,1523035549,1427812057
310032,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,291516974,977063267,935207554
292004,2013-05-31 00:00:00,2013-08-31 00:00:00,Settled,5329217,31277038,10725
320089,2013-07-01 00:00:00,2014-06-30 00:00:00,Reopened,64441926,56548203,69180535
200024,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,230175583,282043479,326773074
504009,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,10527831,17465838,
440015,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled w/Audit,427830351,1051037635,981470460
501332,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,,28884294,63236483
390204,2013-01-01 00:00:00,2013-06-30 00:00:00,Reopened,68256158,229296634,139613044
351312,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,8921535,6136537,3166902
050570,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,268532019,1367775962,501389586
040085,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,21346479,48206693,57567683
101307,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,,8796489,15922848
490024,2012-10-01 00:00:00,2013-09-30 00:00:00,Settled w/Audit,623063766,1338099774,798639382
220001,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,126612320,131790529,245419102
520207,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,142704046,234420830,224248061
454064,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,8821360,34232854,1092138
170191,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,33374731,29638083,47593740
351319,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,10764643,5656773,7030831
250085,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,16883161,11786642,19057141
171369,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,,2898961,4995381
530002,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,100009411,62949515,114354064
451353,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,,1627851,4123130
262019,2013-07-01 00:00:00,2014-06-30 00:00:00,Settled,14444370,36960419,145562
250102,2013-09-01 00:00:00,2014-08-31 00:00:00,Reopened,330116561,768536383,679237577
152012,2013-08-01 00:00:00,2014-08-31 00:00:00,Settled,24046245,89755485,
234038,2013-01-01 00:00:00,2013-12-31 00:00:00,Settled,14197895,25932708,116967
392050,2013-04-01 00:00:00,2014-03-31 00:00:00,Settled,38529929,97974764,79105563
372018,2013-01-01 00:00:00,2013-08-31 00:00:00,Settled,11982933,43753959,3196
360197,2013-01-01 00:00:00,2013-12-31 00:00:00,Reopened,63276343,26064756,116448040
140167,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,30071112,16635330,54504137
281339,2012-10-01 00:00:00,2013-09-30 00:00:00,Reopened,,5656134,23567573
